Symbol,Currency,Name,ISIN,Date,Open,High,Low,Close,Volume,Turnover
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-13,1.704,1.708,1.684,1.7,1800,3062
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-14,1.68,1.694,1.68,1.68,7300,12274
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-15,1.68,1.68,1.67,1.68,300,503
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-18,1.626,1.636,1.608,1.61,32900,53510
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-19,1.632,1.634,1.632,1.634,4300,7026
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-20,1.62,1.636,1.604,1.636,50500,81917
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-21,1.692,1.696,1.634,1.644,6800,11476
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-22,1.678,1.678,1.664,1.674,10600,17715
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-25,1.672,1.682,1.67,1.678,8500,14228
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-26,1.646,1.648,1.62,1.624,12300,20077
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-27,1.632,1.65,1.632,1.646,400,654
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-28,1.62,1.624,1.6,1.6,7000,11269
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-08-29,1.616,1.62,1.608,1.608,3200,5149
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-01,1.538,1.538,1.494,1.494,66900,100610
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-02,1.568,1.568,1.56,1.562,5000,7833
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-03,1.568,1.6,1.568,1.582,3100,4911
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-04,1.584,1.604,1.584,1.604,2800,4481
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-05,1.596,1.598,1.584,1.59,3700,5880
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-08,1.61,1.63,1.592,1.63,4400,7041
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-09,1.634,1.68,1.63,1.674,16200,26569
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-10,1.704,1.732,1.704,1.726,63500,109355
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-11,1.72,1.764,1.688,1.76,522100,899669
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-12,1.848,1.858,1.82,1.85,56600,104676
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-15,1.904,1.922,1.884,1.896,47500,90301
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-16,1.968,2.046,1.946,2.04,17200,34341
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-17,2.04,2.04,1.924,1.958,218900,423312
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-18,2.06,2.092,2.05,2.088,183800,380410
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-19,2.06,2.092,2.058,2.064,16000,33020
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-22,2.25,2.276,2.226,2.238,17000,38405
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-23,2.264,2.334,2.264,2.298,9600,22154
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-24,2.298,2.356,2.264,2.32,18900,43835
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-25,2.37,2.4,2.354,2.4,3300,7808
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-26,2.262,2.262,2.158,2.218,189600,421848
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-29,2.31,2.326,2.31,2.318,166600,386184
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-09-30,2.308,2.308,2.26,2.256,2700,6165
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-02,2.36,2.38,2.36,2.412,7800,18525
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-03,2.41,2.63,2.41,2.55,5900,15255
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-06,2.644,2.654,2.614,2.632,18800,49537
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-08,2.64,2.71,2.636,2.638,22800,60359
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-09,2.668,2.82,2.656,2.82,48300,130857
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-10,2.82,2.87,2.77,2.86,160100,448070
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-13,2.824,2.824,2.666,2.76,37100,101019
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-14,2.76,2.804,2.642,2.694,110600,295391
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-15,2.772,2.884,2.752,2.878,67800,189656
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-16,2.978,3.016,2.97,3.016,13400,40187
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-17,3.0,3.078,2.968,2.952,41300,124407
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-20,2.986,3.026,2.972,3.026,8600,25745
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-21,3.142,3.142,3.026,3.02,31800,99129
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-22,3.01,3.048,2.938,3.046,5800,17426
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-23,3.044,3.048,2.926,2.958,7400,22318
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-24,3.06,3.116,3.06,3.09,1300,4020
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-27,3.268,3.31,3.268,3.274,34200,112630
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-28,3.134,3.178,3.128,3.15,27700,87359
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-30,3.366,3.492,3.354,3.38,158400,535287
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-10-31,3.468,3.662,3.468,3.65,20500,73461
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-03,3.776,3.934,3.77,3.894,121900,469144
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-04,3.89,3.89,3.452,3.484,136000,483671
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-05,3.1,3.25,2.924,3.178,123500,380471
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-06,3.118,3.172,3.056,3.07,25200,78561
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-07,3.07,3.07,2.908,2.992,83400,247219
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-10,3.106,3.19,3.106,3.19,119400,377851
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-11,3.484,3.484,3.258,3.376,87200,291543
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-12,3.296,3.372,3.296,3.336,27200,90656
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-13,3.258,3.356,3.256,3.27,72000,239165
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-14,3.014,3.044,2.9,2.9,32400,95927
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-17,3.132,3.134,3.082,3.126,90100,278488
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-18,3.036,3.036,2.91,2.92,43100,129494
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-19,2.842,2.884,2.836,2.85,15800,45070
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-20,3.078,3.21,3.078,3.102,45900,143948
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-21,2.784,2.794,2.716,2.724,113600,312301
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-24,2.952,2.962,2.84,2.84,25200,73003
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-25,2.984,2.998,2.956,2.992,27700,82319
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-26,3.126,3.21,3.088,3.206,126700,399595
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-27,3.26,3.328,3.226,3.258,168700,550914
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-11-28,3.122,3.15,3.09,3.112,24900,77793
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-01,3.122,3.126,3.05,3.06,17800,54941
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-02,3.168,3.224,3.168,3.22,24900,79719
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-03,3.334,3.348,3.3,3.32,35200,116801
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-04,3.294,3.352,3.252,3.35,2000,6592
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-05,3.478,3.534,3.446,3.534,30800,107499
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-08,3.55,3.652,3.55,3.606,93800,340502
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-09,3.528,3.56,3.482,3.538,34100,120095
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-10,3.524,3.896,3.47,3.532,24100,86846
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-11,3.55,3.576,3.458,3.476,77700,274331
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-12,3.548,3.552,3.5,3.506,45200,159222
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-15,3.444,3.444,3.29,3.29,64100,212839
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-16,3.22,3.232,3.146,3.15,155400,497278
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-17,3.296,3.472,3.296,3.468,61200,203980
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-18,3.378,3.444,3.36,3.444,6600,22560
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-19,3.41,3.442,3.38,3.38,127200,434443
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-22,3.602,3.656,3.594,3.65,104000,375841
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-23,3.76,3.766,3.67,3.69,47300,176608
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-24,3.692,3.726,3.678,3.7,13400,49486
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-29,3.96,4.252,3.96,4.252,96700,406943
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-30,4.35,4.39,4.274,4.3,436700,1892867
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2025-12-31,4.3,4.318,4.274,4.276,97200,417798
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-02,4.52,4.886,4.52,4.886,719900,3370721
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-05,5.4,5.65,5.35,5.625,140300,769447
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-06,5.4,5.73,5.33,5.73,421000,2321879
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-07,5.925,5.99,5.615,5.82,167500,979162
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-08,6.04,6.055,5.635,5.69,683100,4063073
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-09,5.46,5.765,5.435,5.7,339700,1923132
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-12,5.83,5.83,5.5,5.62,235200,1331238
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-13,5.62,5.62,5.46,5.52,46800,259599
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-14,5.715,5.755,5.595,5.76,78600,445391
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-15,5.75,6.065,5.685,6.065,224500,1325180
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-16,6.465,6.56,6.395,6.555,45800,296414
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-19,6.41,6.565,6.39,6.485,164500,1061125
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-20,6.17,6.36,6.05,6.08,179600,1110045
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-21,6.47,6.495,6.2,6.475,222200,1428017
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-22,6.81,7.02,6.625,6.815,116500,800475
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-23,6.925,6.98,6.53,6.735,37500,254386
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-26,6.73,6.78,6.66,6.73,120100,805513
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-27,6.835,7.44,6.835,7.41,95200,671726
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-28,7.555,7.955,7.43,7.95,342400,2628626
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-29,7.65,7.65,7.275,7.525,195700,1458280
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-01-30,7.945,7.945,7.43,7.45,267200,2037748
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-02,7.155,7.16,6.41,6.565,211000,1428596
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-03,6.71,7.98,6.71,7.88,226000,1699324
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-04,7.82,8.145,7.8,8.03,187400,1510528
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-05,7.555,7.565,7.125,7.305,166600,1226312
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-06,7.05,7.19,6.575,7.04,136500,924221
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-09,7.5,7.895,7.5,7.77,117300,918328
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-10,8.0,8.0,7.72,7.745,55600,433972
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-11,7.73,7.935,7.675,7.88,67600,529245
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-12,8.53,9.12,8.525,9.07,253400,2230822
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-13,9.085,9.48,9.035,9.185,155100,1427621
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-16,9.3,9.695,9.12,9.665,28800,274045
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-20,10.04,10.2,9.94,10.2,103000,1033295
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-23,10.49,10.62,10.09,10.45,121500,1272195
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-24,10.7,11.24,10.68,11.22,106300,1168414
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-25,11.55,11.84,11.35,11.76,237100,2735212
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-26,12.49,13.59,12.49,13.54,224300,2909830
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-02-27,13.53,13.63,12.41,13.37,192800,2479405
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-02,12.97,13.0,12.35,12.39,212700,2711098
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-03,12.39,12.39,10.11,10.45,552200,6117418
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-04,9.28,9.5,7.87,8.47,653200,5668047
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-05,10.26,10.27,9.47,9.7,330700,3242830
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-06,8.82,9.495,8.82,9.32,123700,1127602
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-09,7.455,8.135,7.3,8.085,1169200,8880324
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-10,9.385,9.5,8.945,9.245,249100,2319363
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-11,9.59,9.795,9.155,9.21,170400,1631204
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-12,9.135,9.255,8.93,9.255,64800,589572
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-13,8.79,8.95,8.66,8.68,83000,726876
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-16,8.83,9.31,8.76,9.31,95500,859572
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-17,9.925,10.03,9.5,9.62,173300,1705979
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-18,10.6,11.2,10.6,11.04,118100,1295409
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-19,11.5,11.5,10.18,10.25,179000,1859065
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-20,10.3,10.41,10.05,10.09,225400,2326799
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-23,9.095,9.235,8.65,8.695,500600,4532191
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-24,9.065,9.45,8.765,9.36,487400,4410124
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-25,9.695,9.735,8.985,9.13,306900,2916799
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-26,8.455,8.455,8.1,8.21,188700,1567177
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-27,7.75,8.285,7.49,8.1,296400,2347509
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-30,7.49,7.87,7.49,7.81,341000,2592797
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-03-31,7.37,7.69,6.915,6.97,222400,1616856
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-01,7.85,9.035,7.85,8.875,90400,777725
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-02,8.7,8.7,7.595,8.04,228800,1818230
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-08,10.8,11.0,10.58,10.77,165900,1777152
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-09,10.7,10.7,9.975,10.1,112900,1136961
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-10,10.75,10.76,10.25,10.25,355100,3738994
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-13,9.87,9.935,9.69,9.875,192000,1885814
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-14,10.47,10.67,10.28,10.32,433700,4542605
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-15,11.0,11.14,10.64,10.65,401200,4414251
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-16,11.2,11.49,11.15,11.48,209200,2366116
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-17,11.45,11.46,11.15,11.2,301400,3412016
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-20,11.34,11.5,11.08,11.09,208700,2363435
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-21,11.47,11.59,11.29,11.55,171300,1958772
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-22,11.25,11.44,11.19,11.3,219800,2497188
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-23,12.5,12.5,11.22,11.9,473800,5645684
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-24,11.55,11.71,11.28,11.52,91900,1053629
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-27,12.0,12.21,11.81,11.92,214600,2582916
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-28,12.18,12.18,11.67,11.67,105400,1251811
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-29,11.48,12.36,11.48,12.14,401100,4773568
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-04-30,12.14,12.28,11.58,11.76,216200,2577200
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-04,12.0,13.15,12.0,12.98,402700,5066201
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-05,12.98,13.15,12.76,13.16,115000,1483912
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-06,15.7,17.01,15.7,16.62,481100,7924771
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-07,16.27,17.74,15.84,17.74,476800,8017143
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-08,16.51,17.75,16.06,17.29,181700,3051107
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-11,18.9,19.36,18.72,18.74,200600,3820788
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-12,18.16,18.48,16.36,17.81,437100,7769343
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-13,17.8,19.1,17.63,19.0,121600,2221580
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-14,19.9,20.68,19.42,19.81,73200,1464018
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-15,19.22,19.39,16.08,17.49,477200,8393593
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-18,17.3,18.87,17.3,18.05,475700,8626161
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-19,16.6,17.95,15.99,17.68,237500,3981357
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-20,17.03,18.07,15.86,17.7,106700,1780041
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-21,19.8,20.26,19.15,19.69,94300,1857788
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-22,19.36,19.74,19.11,19.25,53700,1043582
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-26,20.42,20.54,19.99,20.1,116480,2356653
9747.HK,USD,CSOP Samsung Electronics Daily (2x) Leveraged Product,HK0001121349,2026-05-27,21.9,23.3,21.18,21.36,217400,4880418
