Symbol,ISIN,Name,Currency,Date,Open,High,Low,Close,Volume,Turnover,NAV,NetAssets,IndexName,IndexClose
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-05-27,31985,31985,23000,23720,2555851,63812502202,23699.54,23699537524,KRX SK하이닉스 지수,13101.64
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-05-28,22890,25130,21390,24895,1827870,43434988043,24857.61,24857610830,KRX SK하이닉스 지수,13370.33
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-05-29,26170,26770,24755,25500,1485204,38101299030,25763.74,57968419968,KRX SK하이닉스 지수,13627.34
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-01,24985,27170,24845,26645,1549458,40536787384,26135.86,81674559900,KRX SK하이닉스 지수,13802.57
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-02,26680,27300,24050,25895,1306634,33401266842,25807.45,84519407228,KRX SK하이닉스 지수,13785.05
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-04,23660,25500,23635,24950,402706,9978039761,24538.57,78523428398,KRX SK하이닉스 지수,13422.9
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-05,21690,22500,20020,20040,991133,20740628488,18529.35,62536551072,KRX SK하이닉스 지수,12091.12
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-08,16310,30000,16010,30000,1199589,22733747370,16141.06,56090191662,KRX SK하이닉스 지수,11162.38
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-09,19050,22020,18050,21890,1945577,38487901076,21804.51,82857144376,KRX SK하이닉스 지수,12938.08
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-10,20325,21105,17260,18385,984577,18693678460,18627.96,75443219175,KRX SK하이닉스 지수,11962.62
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-11,17460,20400,16760,19340,1532478,28716078555,19399.62,80993418658,KRX SK하이닉스 지수,12272.2
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-12,22650,23000,20280,20280,1034682,22907251541,19969.31,85868037271,KRX SK하이닉스 지수,12558.41
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-15,22655,23430,22290,22635,791440,18164264223,22675.94,98640341933,KRX SK하이닉스 지수,13364.49
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-16,24210,24950,22810,24560,1399432,33772676630,24765.3,108967339538,KRX SK하이닉스 지수,13913.55
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-17,23750,27635,23750,27550,1692235,43070735451,27823.96,125207807919,KRX SK하이닉스 지수,14725.47
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-18,28420,32490,28300,31375,1894094,57374780072,31287.75,143141433771,KRX SK하이닉스 지수,15683.41
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-19,34420,37000,31160,33075,2544480,86019074970,33023.84,156037638888,KRX SK하이닉스 지수,16144.86
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-22,31935,37405,31935,36925,2612377,93699907207,36829.11,175859011553,KRX SK하이닉스 지수,17050.23
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-23,36840,37410,25710,27535,2400478,78841172274,27453.7,124914341195,KRX SK하이닉스 지수,14924.07
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-24,28365,30600,25250,28255,2395132,67824730831,28184.31,124010953278,KRX SK하이닉스 지수,15070.09
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-25,34145,37170,31760,35500,2518457,87065901493,35322.82,155420398378,KRX SK하이닉스 지수,17038.55
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-26,33645,34490,27555,29025,2373488,72620141649,29357.14,137244645151,KRX SK하이닉스 지수,15613.32
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-29,28840,29670,25960,28295,1454286,40063267274,28187.65,120502223126,KRX SK하이닉스 지수,15350.47
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-06-30,28105,30940,26465,28885,1088647,31585644830,28911.92,130103623080,KRX SK하이닉스 지수,15478.97
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-07-01,29295,30535,25560,26905,1389044,38136705620,26805.76,122636348966,KRX SK하이닉스 지수,14953.27
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-07-02,22600,24480,18730,18730,2098752,46228836725,18629.94,85231953703,KRX SK하이닉스 지수,12774.53
0194T0.KS,KR70194T0007,ACE SK하이닉스단일종목레버리지,KRW,2026-07-03,18875,23515,16395,23125,2907127,59144455123,22931.45,0,KRX SK하이닉스 지수,14164.72
