Symbol,Currency,Name,ISIN,Date,Open,High,Low,Close,Volume,Turnover
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-25,4.58,4.6,4.58,4.6,1220,5590
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-26,4.44,4.44,4.3,4.3,75,329
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-27,4.1,4.1,4.1,4.18,6830,28003
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-28,4.38,4.38,4.38,4.38,75,328
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-03,4.1,4.1,4.06,4.08,20,81
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-05,4.1,4.1,3.84,3.84,1040,4034
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-08,3.74,3.74,3.74,3.74,360,1346
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-10,3.82,3.82,3.82,3.82,5,19
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-12,3.8,3.8,3.8,3.8,5,19
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-15,4.04,4.04,4.0,4.04,4720,18971
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-16,4.12,4.12,4.12,4.18,10,41
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-17,3.98,3.98,3.78,3.8,5315,20892
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-18,3.84,3.84,3.84,3.8,90,345
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-19,3.8,3.8,3.78,3.84,675,2561
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-22,3.6,3.6,3.6,3.56,900,3240
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-23,3.5,3.5,3.5,3.5,200,700
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-29,3.04,3.04,3.04,2.98,5,15
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-30,2.92,2.92,2.9,2.92,5110,14820
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-31,2.92,2.92,2.92,2.92,5055,14760
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-02,2.78,2.78,2.54,2.54,54540,144812
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-05,2.3,2.3,2.16,2.16,45880,101009
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-06,2.22,2.26,2.12,2.14,8775,18778
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-07,2.04,2.12,2.0,2.06,94205,192056
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-08,2.0,2.1,1.96,2.1,19140,39180
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-09,2.22,2.22,2.08,2.12,120715,256935
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-12,2.04,2.16,2.04,2.12,15730,33693
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-13,2.18,2.18,2.12,2.16,79015,168796
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-14,2.1,2.12,2.08,2.08,7165,15044
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-15,2.08,2.1,1.96,1.98,36620,73264
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-16,1.86,1.86,1.8,1.8,54180,99549
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-19,1.86,1.86,1.82,1.84,42425,77760
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-20,1.9,1.94,1.86,1.94,32790,62249
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-21,1.94,1.94,1.82,1.82,63565,117376
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-22,1.66,1.76,1.66,1.72,101520,174764
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-23,1.68,1.78,1.68,1.74,114230,198517
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-26,1.74,1.76,1.74,1.74,81270,141440
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-27,1.7,1.7,1.58,1.58,115810,189173
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-28,1.54,1.56,1.44,1.44,395875,598382
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-29,1.58,1.58,1.52,1.52,232340,355626
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-30,1.44,1.56,1.44,1.54,274030,412221
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-02,1.6,1.74,1.6,1.74,195245,332445
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-03,1.48,1.52,1.34,1.36,246555,347791
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-04,1.36,1.36,1.3,1.32,89715,119672
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-05,1.4,1.44,1.4,1.42,160290,229531
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-06,1.58,1.58,1.46,1.48,425340,633168
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-09,1.34,1.34,1.32,1.32,91790,122396
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-10,1.36,1.36,1.32,1.34,41475,55200
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-11,1.34,1.34,1.3,1.32,46960,61855
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-12,1.2,1.2,1.14,1.14,121960,140468
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-13,1.12,1.12,1.08,1.1,145975,160617
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-16,1.1,1.1,1.06,1.04,36300,39198
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-20,1.0,1.02,0.98,0.98,85720,85687
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-23,0.94,0.98,0.94,0.96,90140,87130
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-24,0.92,0.92,0.88,0.88,89110,80468
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-25,0.86,0.88,0.84,0.86,285530,244655
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-26,0.8,0.8,0.7,0.72,22660,17421
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-27,0.78,0.78,0.7,0.72,25005,18270
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-02,0.76,0.84,0.74,0.76,100125,76095
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-03,0.8,0.9,0.8,0.9,307625,258783
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-04,1.04,1.1,0.96,1.06,833140,869807
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-05,0.94,0.94,0.8,0.86,830590,703963
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-06,0.92,0.92,0.88,0.88,91795,82366
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-09,1.04,1.08,1.02,1.02,467665,489000
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-10,0.84,0.88,0.8,0.84,470275,397601
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-11,0.8,0.82,0.78,0.82,129695,105260
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-12,0.84,0.86,0.82,0.84,67960,57035
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-13,0.86,0.88,0.86,0.88,107720,94106
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-16,0.88,0.88,0.84,0.84,61610,52705
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-17,0.78,0.8,0.76,0.78,325540,250208
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-18,0.7,0.7,0.66,0.68,217640,146543
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-19,0.72,0.72,0.7,0.72,95075,66960
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-20,0.72,0.72,0.7,0.72,191835,138116
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-23,0.78,0.82,0.78,0.82,441375,352226
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-24,0.82,0.82,0.78,0.78,276625,221920
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-25,0.74,0.78,0.74,0.78,197600,151673
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-26,0.84,0.86,0.84,0.86,318910,272334
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-27,0.92,0.92,0.86,0.88,291095,259061
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-30,0.94,0.94,0.9,0.9,343105,312176
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-31,0.94,1.0,0.92,1.0,446130,425780
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-01,0.8,0.84,0.72,0.74,796340,596816
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-02,0.8,0.84,0.78,0.78,784380,625524
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-08,0.5,0.52,0.48,0.52,1490395,753372
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-09,0.54,0.54,0.52,0.52,11255,6064
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-10,0.48,0.52,0.48,0.52,133250,66905
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-13,0.54,0.54,0.54,0.54,764865,413027
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-14,0.5,0.5,0.5,0.5,616760,308380
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-15,0.48,0.48,0.48,0.48,130080,62438
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-16,0.46,0.46,0.46,0.46,1532820,705097
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-17,0.46,0.48,0.44,0.46,361545,166314
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-20,0.46,0.48,0.46,0.46,375020,173109
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-21,0.46,0.46,0.46,0.46,510050,234623
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-22,0.46,0.46,0.46,0.46,300000,138000
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-23,0.42,0.46,0.42,0.44,320270,141216
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-24,0.46,0.46,0.44,0.44,17140,7541
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-27,0.42,0.44,0.42,0.42,30980,13182
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-28,0.44,0.44,0.44,0.44,820,360
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-29,0.42,0.42,0.42,0.42,215600,90552
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-04,0.4,0.4,0.4,0.4,679865,271946
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-05,0.4,0.4,0.4,0.4,30,12
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-06,0.34,0.34,0.26,0.26,627885,179832
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-07,0.28,0.28,0.26,0.26,483785,133853
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-08,0.28,0.28,0.28,0.28,1098770,307655
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-11,0.24,0.24,0.22,0.24,53905,12925
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-12,0.26,0.28,0.24,0.24,576385,145819
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-13,0.24,0.24,0.24,0.24,262020,62884
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-14,0.22,0.24,0.22,0.22,2249090,494999
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-15,0.24,0.26,0.24,0.26,1726780,419699
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-18,0.26,0.26,0.22,0.24,392700,93648
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-19,0.26,0.26,0.24,0.24,1827515,447053
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-20,0.24,0.26,0.24,0.24,1018760,256887
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-21,0.22,0.22,0.2,0.22,831335,166288
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-22,0.2,0.22,0.2,0.22,7380,1616
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-26,0.2,0.2,0.2,0.2,294120,58824
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-27,0.2,0.2,0.2,0.2,10005,2001
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-28,0.2,0.22,0.2,0.2,585830,117212
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-29,0.2,0.2,0.2,0.2,11000,2200
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-03,0.2,0.2,0.2,0.2,5000,1000
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-04,0.2,0.2,0.2,0.2,2545,509
9347.HK,USD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-05,0.2,0.2,0.2,0.2,1575,315
