Symbol,ISIN,Name,Currency,Date,Open,High,Low,Close,Volume,Turnover,NAV,NetAssets,IndexName,IndexClose
0193T0.KS,KR70193T0008,KODEX SK하이닉스단일종목레버리지,KRW,2026-06-24,34370,36260,29900,33210,213031524,7131522103424,33331.76,5106426316497,KRX SK하이닉스 지수,15070.09
0193T0.KS,KR70193T0008,KODEX SK하이닉스단일종목레버리지,KRW,2026-06-25,40260,43980,37530,41785,165926590,6751461755301,41909.74,6770518855790,KRX SK하이닉스 지수,17038.55
0193T0.KS,KR70193T0008,KODEX SK하이닉스단일종목레버리지,KRW,2026-06-26,39950,40860,32570,34545,174889126,6296054984329,34941.91,5896446596130,KRX SK하이닉스 지수,15613.32
0193T0.KS,KR70193T0008,KODEX SK하이닉스단일종목레버리지,KRW,2026-06-29,34105,35180,30700,33660,144984196,4738255502543,33478.96,5644551958510,KRX SK하이닉스 지수,15350.47
0193T0.KS,KR70193T0008,KODEX SK하이닉스단일종목레버리지,KRW,2026-06-30,33405,36630,31375,34505,125584199,4306956071869,34312.91,6010763896325,KRX SK하이닉스 지수,15478.97
0193T0.KS,KR70193T0008,KODEX SK하이닉스단일종목레버리지,KRW,2026-07-01,34830,36165,30250,31875,124789471,4070009165724,31759.5,5811194648474,KRX SK하이닉스 지수,14953.27
0193T0.KS,KR70193T0008,KODEX SK하이닉스단일종목레버리지,KRW,2026-07-02,26595,29000,22035,22035,194637413,5142934754019,22253.03,4139620776688,KRX SK하이닉스 지수,12774.53
0193T0.KS,KR70193T0008,KODEX SK하이닉스단일종목레버리지,KRW,2026-07-03,22655,27880,19435,27400,267083350,6405061800994,27164.03,0,KRX SK하이닉스 지수,14164.72
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-05-27,24650,26930,22925,23695,84336069,2070912474066,23693.59,884955650993,KRX SK하이닉스 지수,13101.64
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-05-28,22735,25115,21735,24735,81633725,1911296159280,24820.14,927032246518,KRX SK하이닉스 지수,13370.33
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-05-29,26150,26770,24770,25370,64929349,1664485609642,25707.5,1199897562222,KRX SK하이닉스 지수,13627.34
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-01,25000,27195,24850,26535,63765220,1666776798991,26087.9,1370267013969,KRX SK하이닉스 지수,13802.57
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-02,26555,27275,23900,26015,64729250,1643097448926,25792.39,1676505351497,KRX SK하이닉스 지수,13785.05
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-04,24425,25370,23980,24765,29954645,738369939627,24484.69,1885321485691,KRX SK하이닉스 지수,13422.9
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-05,21530,22410,19785,19785,60896331,1271278070969,18786.72,1437184407855,KRX SK하이닉스 지수,12091.12
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-08,15665,19695,15600,16475,75409051,1363270812123,16158.43,1299945349477,KRX SK하이닉스 지수,11162.38
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-09,19010,22080,18090,22065,73044787,1457111119196,22031.7,2059413107679,KRX SK하이닉스 지수,12938.08
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-10,20450,21220,17415,18500,70041586,1345763153403,18712.58,1858158856909,KRX SK하이닉스 지수,11962.62
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-11,17380,20575,16885,19540,88467368,1686939130981,19516.11,1927704082674,KRX SK하이닉스 지수,12272.2
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-12,23155,23195,20335,20335,65041391,1457419720554,20132.75,2093805815690,KRX SK하이닉스 지수,12558.41
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-15,22780,23650,22500,22950,46275417,1069942902829,22855.15,2407218834418,KRX SK하이닉스 지수,13364.49
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-16,24800,25120,22950,24775,58201675,1414124092448,24926.66,2625399979787,KRX SK하이닉스 지수,13913.55
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-17,23975,27845,23955,27740,69092124,1802893545955,27982.7,2939582978238,KRX SK하이닉스 지수,14725.47
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-18,28500,32670,28470,31325,104442087,3201060882611,31525.31,3263658225278,KRX SK하이닉스 지수,15683.41
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-19,34780,36315,31370,33290,104306269,3543743417623,33273.25,3352280206806,KRX SK하이닉스 지수,16144.86
0195S0.KS,KR70195S0007,TIGER SK하이닉스단일종목레버리지,KRW,2026-06-22,32410,37755,32370,37420,108220037,3912142309125,37083.93,3740841173345,KRX SK하이닉스 지수,17050.23
