Symbol,ISIN,Name,Currency,Date,Open,High,Low,Close,Volume,Turnover,NAV,NetAssets,IndexName,IndexClose
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-05-27,32000,32000,23000,23845,490129,12072988540,23698.59,11849296163,KRX SK하이닉스 선물 지수,12801.47
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-05-28,23610,25185,21770,24725,763365,18073360869,24930.74,12465368313,KRX SK하이닉스 선물 지수,13136.11
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-05-29,26290,26780,24770,25440,345973,8930839383,25729.78,16724359299,KRX SK하이닉스 선물 지수,13345.97
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-01,25045,27150,24830,26545,282890,7369244907,25901.47,22663783837,KRX SK하이닉스 선물 지수,13391.35
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-02,26485,27260,23895,25905,411406,10472013122,25436.43,22256877415,KRX SK하이닉스 선물 지수,13272.24
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-04,24145,25395,23970,24785,95077,2330272810,24233.92,21204676063,KRX SK하이닉스 선물 지수,12960.29
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-05,21260,22350,19605,19605,229312,4762324929,17687.32,16360769186,KRX SK하이닉스 선물 지수,11230.36
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-08,15600,19465,15600,16120,231420,4113983924,15616.45,14445214854,KRX SK하이닉스 선물 지수,10594.42
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-09,18760,21620,17715,21570,237315,4656322936,21486.35,22023512776,KRX SK하이닉스 선물 지수,12588.87
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-10,20800,20800,16980,18125,444695,8327975553,18425.62,18886260757,KRX SK하이닉스 선물 지수,11707.45
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-11,16895,20000,16440,19015,293303,5465446141,19107.54,19585227451,KRX SK하이닉스 선물 지수,11923.53
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-12,22480,22605,19750,19750,275929,5988047249,19513.87,22928802862,KRX SK하이닉스 선물 지수,12047.21
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-15,22195,23050,21965,22170,292928,6614708800,22201.15,26086356514,KRX SK하이닉스 선물 지수,12884.84
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-16,23910,24417,22430,24160,231946,5491913855,24341.96,28601797465,KRX SK하이닉스 선물 지수,13508.84
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-17,23450,27140,23430,26960,240708,6058164329,27417.7,32215799381,KRX SK하이닉스 선물 지수,14368.95
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-18,27845,31875,27745,30530,333086,9916052307,30841.28,30841275844,KRX SK하이닉스 선물 지수,15268.41
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-19,36420,36420,30575,32325,398566,13137722203,32478.75,32478753794,KRX SK하이닉스 선물 지수,15673.17
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-22,31815,36747,31000,36225,253881,8912895467,36204.21,37109312159,KRX SK하이닉스 선물 지수,16583.88
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-23,35870,36720,26265,26795,433406,13623515638,26758.99,27427969331,KRX SK하이닉스 선물 지수,14419.54
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-24,27785,29885,24690,27300,574984,15798848534,27659.42,28350901578,KRX SK하이닉스 선물 지수,14672.51
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-25,33140,36530,30980,34515,516820,17488317256,34632.64,36364269272,KRX SK하이닉스 선물 지수,16527.65
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-26,33150,33775,26950,28260,695413,21014652716,28908.93,30354374428,KRX SK하이닉스 선물 지수,15172.83
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-29,27945,28990,25290,27605,348555,9400836902,27550.96,27550955236,KRX SK하이닉스 선물 지수,14796.18
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-06-30,27525,30235,25985,28225,478032,13754595383,28413.65,31255012545,KRX SK하이닉스 선물 지수,15037.91
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-07-01,28550,29930,24875,26310,267702,7234053069,26167.92,28784708595,KRX SK하이닉스 선물 지수,14436.39
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-07-02,21955,23880,17425,17425,503115,10922154688,18106.6,21275251588,KRX SK하이닉스 선물 지수,12232.7
0194R0.KS,KR70194R0009,KIWOOM SK하이닉스선물단일종목레버리지,KRW,2026-07-03,18670,22830,15770,22580,637710,12672355539,22172.86,0,KRX SK하이닉스 선물 지수,13587.52
