Symbol,ISIN,Name,Currency,Date,Open,High,Low,Close,Volume,Turnover,NAV,NetAssets,IndexName,IndexClose
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-05-27,22810,24065,21000,21055,2639385,59324755334,21292.36,21292360057,KRX 삼성전자 지수,5749.06
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-05-28,20875,21050,18390,20050,2824758,56582772221,19884.1,19884104531,KRX 삼성전자 지수,5608.61
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-05-29,21380,22670,20995,22535,1286621,28274745699,22502.24,83820827727,KRX 삼성전자 지수,5936.33
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-01,23000,27770,22935,27065,2369749,61083715376,27585.15,103444305756,KRX 삼성전자 지수,6535.58
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-02,28645,30370,26255,28995,3329461,94074897296,28497.56,107578297649,KRX 삼성전자 지수,6750.94
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-04,27060,29635,26690,27350,995841,28041896609,27059.32,98766505198,KRX 삼성전자 지수,6582.4
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-05,24500,25990,23000,23500,1754166,42718701146,23250.19,124388527959,KRX 삼성전자 지수,6161.05
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-08,18285,21680,18230,18365,1062064,21234589435,18358.58,99136327541,KRX 삼성전자 지수,5533.71
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-09,20490,22295,19300,22295,2204738,45347104155,21815.53,117803854214,KRX 삼성전자 지수,6029.96
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-10,20450,21080,18340,19115,1243964,24680333965,19527.66,107890323269,KRX 삼성전자 지수,5664.79
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-11,17800,19725,17425,18610,1052691,19532487216,18762.49,104600868427,KRX 삼성전자 지수,5599.25
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-12,22435,23825,21450,21700,2365603,54237637498,21654.97,122891948846,KRX 삼성전자 지수,6039.33
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-15,24340,24340,23280,23500,831986,19761456582,23687.1,135608633209,KRX 삼성전자 지수,6310.86
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-16,24415,24835,23100,24440,1063017,25557945277,24484.3,131603124365,KRX 삼성전자 지수,6423.22
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-17,23020,25190,22935,25065,1231695,29125220189,25201.35,135457275398,KRX 삼성전자 지수,6488.76
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-18,24920,27535,24800,27520,1916179,49556137966,27322.33,145491394078,KRX 삼성전자 지수,6788.39
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-19,28795,29235,24975,26180,2089646,57422972462,25944.9,139453824885,KRX 삼성전자 지수,6629.21
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-22,24735,27450,24360,25980,1381468,35810026064,26000.63,139753383651,KRX 삼성전자 지수,6619.85
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-23,25550,25930,19400,19400,2507731,58290233545,19610.37,101483678984,KRX 삼성전자 지수,5805.24
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-24,20450,23475,20435,23200,1316520,29164304930,23522.94,122907387065,KRX 삼성전자 지수,6376.4
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-25,25905,26580,25160,26005,1247843,32340842038,26090.0,124579766428,KRX 삼성전자 지수,6713.48
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-26,25600,25740,20650,23000,1777377,40078688704,23423.63,111847830509,KRX 삼성전자 지수,6357.68
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-29,22265,23000,20040,21195,1080498,22641827085,21023.89,94081889121,KRX 삼성전자 지수,6048.69
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-06-30,21270,23655,20760,22545,784007,17423489113,22519.09,104713782448,KRX 삼성전자 지수,6254.68
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-07-01,22500,23175,19370,20010,1044273,21607864558,19843.3,92271345710,KRX 삼성전자 지수,5889.51
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-07-02,17235,18395,15635,16205,1261852,21532404902,16076.74,73551107473,KRX 삼성전자 지수,5355.81
0194M0.KS,KR70194M0004,ACE 삼성전자단일종목레버리지,KRW,2026-07-03,16655,19170,15895,18800,1405116,24950121651,18717.52,0,KRX 삼성전자 지수,5795.88
