Symbol,Currency,Name,ISIN,Date,Open,High,Low,Close,Volume,Turnover
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-06-18,128.5,128.5,126.4,126.0,65,8271
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-06-19,126.3,126.3,126.3,127.3,15,1894
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-06-20,125.4,126.5,125.4,126.3,155,19497
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-06-23,133.4,133.4,133.2,131.0,35,4667
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-06-24,122.8,123.0,121.8,121.8,35,4286
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-06-25,118.5,118.5,118.5,118.5,5,592
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-06-26,122.6,123.5,122.2,122.9,935,114637
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-06-27,122.9,122.9,116.9,118.9,70,8573
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-02,120.5,120.5,118.9,118.9,100,11996
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-03,113.6,113.6,107.5,107.5,450,48935
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-04,106.8,109.2,106.8,109.2,420,45108
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-07,111.3,113.5,111.3,113.5,725,81025
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-08,114.0,114.0,114.0,114.0,120,13680
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-09,117.2,117.2,117.2,117.2,10,1175
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-11,110.2,110.2,110.2,110.2,155,17081
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-14,110.5,110.5,110.5,110.5,5,552
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-15,108.8,108.8,106.9,106.9,100,10726
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-16,105.2,105.2,103.4,103.5,40,4145
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-17,100.7,100.7,97.16,97.76,105,10401
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-18,95.12,95.12,94.28,95.48,70,6616
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-21,93.6,93.6,92.84,93.12,120,11153
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-22,97.28,99.24,97.28,99.2,100,9906
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-23,100.5,100.5,97.36,97.36,630,62439
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-24,97.64,98.2,97.64,97.76,325,31843
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-25,97.32,98.88,97.32,98.88,600,59114
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-28,92.28,93.48,85.84,85.84,1450,133098
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-29,86.64,86.64,85.4,85.84,235,20202
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-30,82.28,82.28,78.0,79.6,675,54327
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-07-31,81.56,84.0,81.56,83.28,530,43760
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-01,86.0,88.72,86.0,88.8,405,35445
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-04,86.68,87.24,86.2,86.4,6130,532189
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-05,85.36,86.52,85.36,86.36,155,13372
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-06,88.44,88.8,88.44,88.8,1005,88884
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-07,85.64,85.64,85.64,85.6,15,1284
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-08,80.92,82.68,80.64,82.08,5085,414075
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-12,81.24,82.84,81.2,82.68,2295,186650
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-14,81.6,81.6,81.6,81.8,225,18360
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-15,82.24,82.24,82.24,82.24,25,2056
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-18,85.16,85.2,84.24,85.2,575,48849
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-19,84.48,84.8,84.28,84.6,515,43591
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-20,84.8,84.8,83.88,83.88,500,42312
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-21,81.64,81.64,81.48,83.08,240,19569
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-22,82.4,82.4,82.4,81.84,400,32960
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-25,81.64,81.64,81.64,81.64,10,816
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-26,83.72,83.72,83.72,83.92,60,5023
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-27,82.48,82.48,82.48,82.48,35,2886
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-08-28,84.0,84.48,84.0,84.48,735,61782
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-01,87.96,90.0,87.96,90.36,750,66114
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-02,87.24,87.24,87.24,87.24,15,1308
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-03,87.24,87.24,86.24,86.24,15,1303
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-04,86.2,86.2,86.2,85.24,100,8620
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-05,85.28,85.28,85.28,85.28,100,8528
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-09,82.44,82.44,81.28,81.28,1065,87232
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-10,78.16,78.16,76.76,77.68,2190,169609
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-11,77.64,77.64,77.64,75.96,5,388
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-12,75.96,75.96,70.84,71.84,1505,107078
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-15,70.16,70.16,69.08,69.92,150,10467
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-16,67.6,67.6,64.64,64.92,615,40121
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-17,67.72,67.72,64.68,66.8,1330,88347
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-18,62.96,63.32,62.88,62.88,555,34968
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-19,63.16,64.0,62.88,63.88,725,46050
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-22,57.6,58.24,57.0,57.92,550,31549
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-23,56.76,56.76,55.68,55.76,290,16338
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-24,55.96,57.08,55.76,55.6,460,25959
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-25,55.6,55.6,54.84,54.2,155,8543
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-26,57.2,58.76,57.2,57.88,1735,101419
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-29,55.76,55.76,55.4,55.56,60,3343
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-09-30,57.16,57.16,57.16,57.16,15,857
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-02,57.16,57.16,57.12,56.88,170,9717
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-03,57.0,57.0,49.04,49.12,1775,87288
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-06,48.16,48.24,48.0,48.0,20120,969677
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-08,47.56,47.56,47.48,47.56,13040,619142
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-09,48.04,48.04,43.8,43.8,28510,1321113
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-10,45.2,45.2,43.16,43.28,20810,923291
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-13,44.72,45.68,44.2,44.48,2575,116700
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-14,44.36,46.36,44.36,45.56,145,6663
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-15,44.72,44.72,42.12,42.36,2975,128145
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-16,42.2,42.2,40.2,40.32,890,36245
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-17,39.2,40.0,39.2,40.4,1785,71334
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-20,40.0,40.28,40.0,40.08,505,20324
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-21,38.16,40.08,38.16,40.04,580,22636
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-22,40.88,41.04,39.48,39.4,825,33294
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-23,39.56,41.12,39.56,40.8,905,36701
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-24,38.88,39.24,38.8,39.2,335,13069
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-27,39.2,39.2,36.28,36.36,1925,70170
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-28,38.4,38.4,37.92,38.0,1435,54570
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-30,38.0,38.0,33.92,34.8,4540,155725
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-10-31,34.72,34.72,32.56,32.6,4050,134013
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-03,31.52,31.52,30.0,30.2,25220,771140
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-04,31.92,33.84,31.64,33.24,28235,916604
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-05,36.44,38.96,35.76,36.52,34755,1300682
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-06,37.0,37.56,36.0,37.56,11415,419814
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-07,38.0,39.24,37.68,38.4,9815,379047
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-10,37.12,37.12,36.0,36.16,16670,607146
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-11,36.16,36.16,32.36,33.92,22220,751527
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-12,34.44,34.6,33.52,33.8,11850,404867
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-13,34.2,34.8,33.64,34.4,4580,156897
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-14,36.0,38.64,36.0,38.64,10055,377686
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-17,38.0,38.0,35.32,35.32,14950,533222
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-18,35.6,38.0,35.6,37.76,17910,667496
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-19,38.6,39.08,38.0,38.4,21425,827851
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-20,38.0,38.0,33.6,35.24,16275,566670
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-21,38.16,39.8,38.16,39.2,22750,885901
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-24,39.32,39.32,36.08,37.92,23285,850759
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-25,35.84,36.76,35.52,35.8,25630,916543
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-26,34.32,34.52,33.12,33.4,9295,312110
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-27,33.4,33.4,31.84,32.8,6470,208509
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-11-28,34.36,34.84,34.0,34.12,9350,318921
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-01,34.16,34.68,34.0,34.68,1800,61899
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-02,34.0,34.0,32.8,32.8,6875,226612
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-03,34.0,34.0,31.56,31.8,9630,306182
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-04,32.2,32.52,31.72,31.72,3020,96481
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-05,30.56,30.68,29.76,29.8,5035,152018
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-08,29.24,29.24,28.72,28.96,9375,271150
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-09,29.36,29.92,29.36,29.6,4010,118245
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-10,29.6,30.0,29.6,29.72,240,7144
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-11,29.32,29.96,29.16,29.92,26475,783619
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-12,29.4,29.64,29.2,29.52,14625,429084
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-15,29.6,31.36,29.6,31.24,15885,495875
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-16,31.24,32.72,31.24,32.52,20380,655628
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-17,32.52,32.52,29.36,29.36,13565,417320
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-18,30.24,30.68,29.28,29.28,10440,315778
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-19,29.76,29.76,29.76,29.88,4460,132729
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-22,28.4,28.4,27.56,27.72,7905,220431
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-23,26.84,27.52,26.84,27.4,3650,99714
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-24,27.36,27.4,27.2,27.2,900,24588
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-29,23.56,23.56,22.96,23.04,43495,1014411
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-30,20.0,22.92,20.0,22.92,10675,242164
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2025-12-31,22.8,22.88,22.8,22.8,10030,229074
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-02,22.56,22.56,19.8,19.9,25490,533913
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-05,19.0,19.2,16.64,16.7,81240,1411749
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-06,17.4,17.64,16.52,16.58,120995,2045705
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-07,16.58,16.58,15.54,16.0,143720,2302487
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-08,16.0,16.52,15.4,16.26,201970,3202773
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-09,16.8,17.1,16.18,16.48,248995,4145972
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-12,16.48,16.94,16.0,16.44,61115,998103
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-13,16.44,16.94,16.44,16.7,54040,904540
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-14,16.34,16.52,16.14,16.26,49100,802209
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-15,16.26,16.26,15.22,15.28,57940,909857
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-16,15.0,15.0,14.12,14.14,74820,1068312
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-19,14.22,14.44,14.02,14.34,46395,661002
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-20,14.86,15.16,14.52,15.14,142740,2133903
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-21,14.44,14.68,14.02,14.08,206680,2938934
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-22,13.8,13.8,12.94,13.46,167645,2234641
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-23,13.42,13.96,12.8,13.6,126150,1654579
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-26,13.58,13.76,13.5,13.6,50970,693269
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-27,13.6,14.4,12.14,12.16,195430,2496439
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-28,12.16,12.16,11.26,11.24,186705,2215294
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-29,11.36,13.04,11.36,11.88,109495,1309624
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-01-30,11.46,12.08,11.2,12.08,155190,1840445
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-02,12.58,13.84,12.5,13.52,239560,3151124
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-03,12.0,12.0,10.44,10.58,407230,4522488
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-04,10.7,10.74,10.18,10.36,224805,2354923
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-05,10.84,11.32,10.84,11.1,240020,2661766
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-06,12.0,12.26,11.32,11.54,227900,2677547
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-09,10.22,10.54,10.2,10.46,270560,2807081
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-10,10.5,10.5,10.32,10.46,90695,944735
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-11,10.48,10.48,10.16,10.28,90675,934282
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-12,9.48,9.9,8.86,8.96,403820,3668892
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-13,8.94,8.94,8.02,8.6,266730,2290276
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-16,8.6,8.62,8.12,8.2,122310,1020169
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-20,8.16,8.16,7.62,7.8,150490,1172308
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-23,7.8,7.8,7.32,7.56,494680,3757189
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-24,7.5,7.5,6.8,6.8,633955,4456385
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-25,6.8,6.8,6.56,6.64,381855,2554035
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-26,6.5,6.5,5.56,5.62,1338755,7824950
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-02-27,6.0,6.2,5.48,5.74,1644270,9552542
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-02,6.12,6.54,5.78,6.06,849305,5033670
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-03,6.06,7.04,6.06,7.0,3416580,22665686
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-04,7.34,9.34,7.34,8.2,5231835,42588292
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-05,6.98,6.98,5.72,6.76,4653565,30410455
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-06,7.2,7.58,6.76,6.9,1822555,12906381
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-09,7.92,8.6,7.82,7.88,3021005,24616512
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-10,6.7,6.94,6.26,6.56,1864925,12263280
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-11,6.26,6.56,6.08,6.46,1687925,10671708
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-12,6.52,6.68,6.46,6.52,1481815,9747738
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-13,6.74,6.9,6.68,6.9,1374205,9368510
