Halt Date,Halt Time,Symbol,Name,Exchange,Reason,Resume Date,NYSE Resume Time
2025-04-29,10:58:28,MWYN,"""Marwynn Holdings, Inc. Common stock""",Nasdaq,LULD pause,2025-04-29,11:08:28
2025-04-29,10:46:30,MWYN,"""Marwynn Holdings, Inc. Common stock""",Nasdaq,LULD pause,2025-04-29,10:56:30
2025-04-29,10:39:17,MWYN,"""Marwynn Holdings, Inc. Common stock""",Nasdaq,LULD pause,2025-04-29,10:44:17
2025-04-29,10:35:56,ZYBT,Zhengye Biotechnology Holding Limited Ordinary Shares,Nasdaq,LULD pause,2025-04-29,10:45:56
2025-04-29,10:20:13,ULY,Urgent.ly Inc. Common Stock,Nasdaq,LULD pause,2025-04-29,10:25:13
2025-04-29,10:18:02,FLYY,"""Spirit Aviation Holdings, Inc.""",NYSE American,LULD pause,2025-04-29,10:23:02
2025-04-29,10:10:56,EVRI,Everi Holdings Inc,NYSE,News pending,2025-04-29,10:36:27
2025-04-29,10:02:51,SAGT,SAGTEC GLOBAL LIMITED Ordinary shares,Nasdaq,LULD pause,2025-04-29,10:12:51
2025-04-29,09:48:23,SAGT,SAGTEC GLOBAL LIMITED Ordinary shares,Nasdaq,LULD pause,2025-04-29,09:58:23
2025-04-29,09:35:48,CLVT,Clarivate Plc,NYSE,LULD pause,2025-04-29,09:40:56
2025-04-29,00:22:00,JBIO,"""Jade Biosciences, Inc. Common Stock""",Nasdaq,News pending,2025-04-29,09:00:00
2025-04-28,19:51:03,FOXO,FOXO Technologies Inc.,NYSE American,Corporate Action,2025-04-29,09:00:00
2025-04-28,19:51:03,FOXO,FOXO Technologies Inc.,NYSE American,Corporate Action,,
2025-04-28,19:50:00,AVTE,"""Aerovate Therapeutics, Inc. Common Stock""",Nasdaq,News pending,,
2025-04-28,19:50:00,BECN,"""Beacon Roofing Supply, Inc.""",Nasdaq,News pending,,
2025-04-28,15:52:21,LZMH,LZ Technology Holdings Limited Class B Ordinary Shares,Nasdaq,LULD pause,2025-04-28,16:00:00
2025-04-28,14:21:03,ADVB,Advanced Biomed Inc. Common Stock,Nasdaq,LULD pause,2025-04-28,14:31:03
2025-04-28,14:17:47,UPC,Universe Pharmaceuticals Inc. Ordinary Shares,Nasdaq,LULD pause,2025-04-28,14:22:47
2025-04-28,13:39:25,LCFY,Locafy Limited Ordinary Share,Nasdaq,LULD pause,2025-04-28,13:44:25
2025-04-28,13:27:07,RLMD,"""Relmada Therapeutics, Inc. Common Stock""",Nasdaq,LULD pause,2025-04-28,13:32:07
2025-04-28,11:44:38,PHOE,Phoenix Asia Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2025-04-28,11:49:38
2025-04-28,11:23:57,WSO B,"""Watsco, Inc. Class B""",NYSE,LULD pause,2025-04-28,11:29:07
2025-04-28,10:44:36,PHOE,Phoenix Asia Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2025-04-28,10:54:37
2025-04-28,09:44:40,CUBWU,Lionheart Holdings Unit,Nasdaq,LULD pause,2025-04-28,09:49:40
2025-04-28,09:39:58,NAAS,NaaS Technology Inc. American Depositary Shares,Nasdaq,LULD pause,2025-04-28,09:44:58
2025-04-28,09:36:35,SSII,SS Innovations International Inc. Common Stock,Nasdaq,LULD pause,2025-04-28,09:41:35
2025-04-28,09:30:38,SSII,SS Innovations International Inc. Common Stock,Nasdaq,LULD pause,2025-04-28,09:35:38
2025-04-25,19:50:43,DEA,"""Easterly Government Properties, Inc.""",NYSE,Corporate Action,,
2025-04-25,19:50:43,DEA,"""Easterly Government Properties, Inc.""",NYSE,Corporate Action,2025-04-28,09:30:37
2025-04-25,19:50:00,STSSW,Sharps Technology Inc. Warrant,Nasdaq,News pending,,
2025-04-25,19:50:00,STSSW,Sharps Technology Inc. Warrant,Nasdaq,News pending,2025-04-28,09:05:00
2025-04-25,19:50:00,STKH,Steakholder Foods Ltd. American Depositary Shares,Nasdaq,News pending,2025-04-28,09:00:00
2025-04-25,19:50:00,STKH,Steakholder Foods Ltd. American Depositary Shares,Nasdaq,News pending,,
2025-04-25,19:50:00,STSS,Sharps Technology Inc. Common Stock,Nasdaq,News pending,,
2025-04-25,19:50:00,STSS,Sharps Technology Inc. Common Stock,Nasdaq,News pending,2025-04-28,09:00:00
2025-04-25,19:50:00,NAAS,NaaS Technology Inc. American Depositary Shares,Nasdaq,News pending,2025-04-28,09:00:00
2025-04-25,19:50:00,NAAS,NaaS Technology Inc. American Depositary Shares,Nasdaq,News pending,,
2025-04-25,19:50:00,XFOR,"""X4 Pharmaceuticals, Inc. Common Stock""",Nasdaq,News pending,2025-04-28,09:00:00
2025-04-25,19:50:00,XFOR,"""X4 Pharmaceuticals, Inc. Common Stock""",Nasdaq,News pending,,
2025-04-25,15:52:05,SSII,SS Innovations International Inc. Common Stock,Nasdaq,LULD pause,2025-04-25,16:00:00
2025-04-25,15:50:39,ULY,Urgent.ly Inc. Common Stock,Nasdaq,LULD pause,2025-04-25,16:00:00
2025-04-25,15:38:46,SSII,SS Innovations International Inc. Common Stock,Nasdaq,LULD pause,2025-04-25,15:43:46
2025-04-25,13:52:46,JAGX,"""Jaguar Health, Inc.""",Nasdaq,LULD pause,2025-04-25,13:57:46
2025-04-25,13:21:11,SSII,SS Innovations International Inc. Common Stock,Nasdaq,LULD pause,2025-04-25,13:26:11
2025-04-25,13:15:05,JAGX,"""Jaguar Health, Inc.""",Nasdaq,LULD pause,2025-04-25,13:20:05
2025-04-25,12:36:29,SSII,SS Innovations International Inc. Common Stock,Nasdaq,LULD pause,2025-04-25,12:41:29
2025-04-25,12:34:48,SMMT,Summit Therapeutics Inc. Common Stock,Nasdaq,News pending,2025-04-25,15:20:00
2025-04-25,12:07:46,SSII,SS Innovations International Inc. Common Stock,Nasdaq,LULD pause,2025-04-25,12:25:45
2025-04-25,11:55:14,SMMT,Summit Therapeutics Inc. Common Stock,Nasdaq,LULD pause,2025-04-25,12:00:14
2025-04-25,11:47:30,DMYY U,"""dMY Squared Technology Group, Inc. Units, each consisting of one share of Class A common stock and one-half of one redeemable warrant""",NYSE American,LULD pause,2025-04-25,11:52:30
2025-04-25,11:28:58,CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-25,11:33:58
2025-04-25,11:23:32,CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-25,11:28:32
2025-04-25,10:58:11,CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-25,11:03:11
2025-04-25,10:52:44,CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-25,10:57:44
2025-04-25,10:52:15,PHOE,Phoenix Asia Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2025-04-25,11:07:16
2025-04-25,10:48:01,UPXI,"""Upexi, Inc. Common Stock""",Nasdaq,LULD pause,2025-04-25,10:53:01
2025-04-25,10:47:02,CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-25,10:52:02
2025-04-25,10:46:10,PHOE,Phoenix Asia Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2025-04-25,10:51:10
2025-04-25,10:39:19,CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-25,10:44:19
2025-04-25,10:21:09,NDRA,ENDRA Life Sciences Inc. Common Stock,Nasdaq,LULD pause,2025-04-25,10:31:09
2025-04-25,10:08:52,CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-25,10:38:16
2025-04-25,10:08:49,BHVN,Biohaven Ltd.,NYSE,LULD pause,2025-04-25,10:14:23
2025-04-25,10:00:19,WSO B,"""Watsco, Inc. Class B""",NYSE,LULD pause,2025-04-25,10:05:36
2025-04-25,09:53:37,CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-25,10:08:37
2025-04-25,09:44:25,SKBL,Skyline Builders Group Holding Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-25,09:49:25
2025-04-25,09:39:07,SKBL,Skyline Builders Group Holding Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-25,09:44:07
2025-04-25,09:33:07,IONX,Defiance Daily Target 2X Long IONQ ETF,Nasdaq,News pending,2025-04-25,10:11:28
2025-04-25,09:33:07,IONL,GraniteShares 2x Long IONQ Daily ETF,Nasdaq,News pending,2025-04-25,10:11:28
2025-04-25,09:33:07,IONQ,"""IonQ, Inc.""",NYSE,News pending,2025-04-25,10:06:28
2025-04-25,09:33:07,IONQ WS,"""IonQ, Inc. Redeemable warrants, each whole warrant exercisable for one share of Common Stock, each at an exercise price of $11.50 per share""",NYSE,News pending,2025-04-25,10:07:18
2025-04-25,09:33:01,RETO,"""ReTo Eco-Solutions, Inc. Class A Shares""",Nasdaq,LULD pause,2025-04-25,09:43:01
2025-04-25,09:30:34,LBRDK,Liberty Broadband Corporation Class C,Nasdaq,LULD pause,2025-04-25,09:35:34
2025-04-25,09:30:17,SSII,SS Innovations International Inc. Common Stock,Nasdaq,LULD pause,2025-04-25,12:06:45
2025-04-25,08:25:00,COEPW,"""Coeptis Therapeutics Holdings, Inc. Warrants""",Nasdaq,News pending,2025-04-25,09:05:00
2025-04-25,08:25:00,COEP,Coeptis Therapeutics Holdings Inc. Common Stock,Nasdaq,News pending,2025-04-25,09:00:00
2025-04-25,08:22:03,MKFG,Markforged Holding Corporation,NYSE,Merger Effective,,
2025-04-24,16:40:00,HONE,"""HarborOne Bancorp, Inc. Common Stock""",Nasdaq,News pending,2025-04-24,17:15:00
2025-04-24,16:08:31,WBX WS,"""Wallbox N.V. Warrants, each warrant to purchase one Class A Ordinary Share""",NYSE,News Released,,
2025-04-24,15:18:12,AIMAU,Aimfinity Investment Corp. I Unit,Nasdaq,LULD pause,2025-04-24,15:23:12
2025-04-24,14:59:00,TMDE,TMD Energy Limited,NYSE American,LULD pause,2025-04-24,15:24:00
2025-04-24,14:38:18,TMDE,TMD Energy Limited,NYSE American,LULD pause,2025-04-24,14:58:18
2025-04-24,14:36:51,GES,"""Guess?, Inc.""",NYSE,LULD pause,2025-04-24,14:42:06
2025-04-24,14:17:52,TMDE,TMD Energy Limited,NYSE American,LULD pause,2025-04-24,14:37:52
2025-04-24,14:02:35,TMDE,TMD Energy Limited,NYSE American,LULD pause,2025-04-24,14:17:35
2025-04-24,13:57:15,TMDE,TMD Energy Limited,NYSE American,LULD pause,2025-04-24,14:02:15
2025-04-24,13:41:52,TMDE,TMD Energy Limited,NYSE American,LULD pause,2025-04-24,13:56:52
2025-04-24,13:36:54,OST,"""Ostin Technology Group Co., Ltd. Class A Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,13:41:54
2025-04-24,12:58:25,KWE,KWESST Micro Systems Inc. Common Stock,Nasdaq,LULD pause,2025-04-24,13:03:25
2025-04-24,12:28:57,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,12:33:57
2025-04-24,12:22:28,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,12:27:28
2025-04-24,12:16:25,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,12:21:25
2025-04-24,12:06:10,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,12:16:10
2025-04-24,11:55:53,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,12:05:53
2025-04-24,11:50:34,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,11:55:34
2025-04-24,11:48:26,SAIH,SAIHEAT Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-24,11:53:26
2025-04-24,11:44:30,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,11:49:30
2025-04-24,11:38:47,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,11:43:47
2025-04-24,11:33:23,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,11:38:23
2025-04-24,11:15:24,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,11:33:01
2025-04-24,11:04:39,OMEX,"""Odyssey Marine Exploration, Inc""",Nasdaq,LULD pause,2025-04-24,11:09:39
2025-04-24,10:54:41,XELB,XCEL BRANDS INC.,Nasdaq,LULD pause,2025-04-24,11:04:42
2025-04-24,10:52:03,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,11:14:52
2025-04-24,10:45:21,BOWN,Bowen Acquisition Corp Ordinary Shares,Nasdaq,LULD pause,2025-04-24,10:50:21
2025-04-24,10:44:43,BOWNU,Bowen Acquisition Corp Unit,Nasdaq,LULD pause,2025-04-24,10:49:43
2025-04-24,10:36:29,CEP,"""Cantor Equity Partners, Inc. Class A Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,10:41:29
2025-04-24,10:33:52,BOWN,Bowen Acquisition Corp Ordinary Shares,Nasdaq,LULD pause,2025-04-24,10:43:53
2025-04-24,10:30:33,CEP,"""Cantor Equity Partners, Inc. Class A Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,10:35:33
2025-04-24,10:21:03,CEP,"""Cantor Equity Partners, Inc. Class A Ordinary Shares""",Nasdaq,LULD pause,2025-04-24,10:26:03
2025-04-24,10:11:42,KWE,KWESST Micro Systems Inc. Common Stock,Nasdaq,LULD pause,2025-04-24,10:16:42
2025-04-24,10:03:27,KWE,KWESST Micro Systems Inc. Common Stock,Nasdaq,LULD pause,2025-04-24,10:08:27
2025-04-24,09:57:22,KWE,KWESST Micro Systems Inc. Common Stock,Nasdaq,LULD pause,2025-04-24,10:02:22
2025-04-24,09:52:05,KWE,KWESST Micro Systems Inc. Common Stock,Nasdaq,LULD pause,2025-04-24,09:57:05
2025-04-24,09:41:32,KWE,KWESST Micro Systems Inc. Common Stock,Nasdaq,LULD pause,2025-04-24,09:51:33
2025-04-24,09:30:31,KWE,KWESST Micro Systems Inc. Common Stock,Nasdaq,LULD pause,2025-04-24,09:40:32
2025-04-24,03:03:19,BTTR,Better Choice Company Inc.,NYSE American,News pending,,
2025-04-24,03:03:19,BTTR,Better Choice Company Inc.,NYSE American,News pending,2025-04-25,09:40:00
2025-04-23,16:08:44,WBX WS,"""Wallbox N.V. Warrants, each warrant to purchase one Class A Ordinary Share""",NYSE,News pending,,
2025-04-23,16:08:44,WBX WS,"""Wallbox N.V. Warrants, each warrant to purchase one Class A Ordinary Share""",NYSE,News pending,See Subsequent Halt,See Subsequent Halt
2025-04-23,16:05:00,JACK,Jack in the Box Inc.,Nasdaq,News pending,2025-04-23,16:40:00
2025-04-23,16:00:15,PPBI,Pacific Premier Bancorp Inc,Nasdaq,News pending,2025-04-23,16:35:00
2025-04-23,15:42:25,EPSM,Epsium Enterprise Limited Ordinary Shares,Nasdaq,LULD pause,2025-04-23,16:00:00
2025-04-23,15:07:14,WSO B,"""Watsco, Inc. Class B""",NYSE,LULD pause,2025-04-23,15:12:59
2025-04-23,15:04:12,PRPO,"""Precipio, Inc. Common Stock""",Nasdaq,LULD pause,2025-04-23,15:14:12
2025-04-23,14:59:58,SANG,Sangoma Technologies Corporation Common Shares,Nasdaq,LULD pause,2025-04-23,15:09:58
2025-04-23,12:55:48,PLUR,Pluri Inc. Common Stock,Nasdaq,LULD pause,2025-04-23,13:00:48
2025-04-23,12:41:03,EPWK,EPWK Holdings Ltd. Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-23,12:46:03
2025-04-23,12:35:19,EPWK,EPWK Holdings Ltd. Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-23,12:40:19
2025-04-23,12:30:58,BOWNU,Bowen Acquisition Corp Unit,Nasdaq,LULD pause,2025-04-23,12:35:58
2025-04-23,12:29:47,EPWK,EPWK Holdings Ltd. Class A Ordinary Shares,Nasdaq,LULD pause,2025-04-23,12:34:47
2025-04-23,11:56:08,BSLK,"""Bolt Projects Holdings, Inc. Common Stock""",Nasdaq,LULD pause,2025-04-23,12:01:08
2025-04-23,11:49:12,BSLK,"""Bolt Projects Holdings, Inc. Common Stock""",Nasdaq,LULD pause,2025-04-23,11:54:12
2025-04-23,11:28:43,BSLK,"""Bolt Projects Holdings, Inc. Common Stock""",Nasdaq,LULD pause,2025-04-23,11:33:43
2025-04-23,11:20:36,BSLK,"""Bolt Projects Holdings, Inc. Common Stock""",Nasdaq,LULD pause,2025-04-23,11:25:36
2025-04-23,11:13:27,BSLK,"""Bolt Projects Holdings, Inc. Common Stock""",Nasdaq,LULD pause,2025-04-23,11:18:27
2025-04-23,10:37:45,ZYBT,Zhengye Biotechnology Holding Limited Ordinary Shares,Nasdaq,LULD pause,2025-04-23,10:47:46
2025-04-23,10:33:49,SLXN,Silexion Therapeutics Corp Ordinary Shares,Nasdaq,LULD pause,2025-04-23,10:38:49
2025-04-23,10:31:45,BOWNU,Bowen Acquisition Corp Unit,Nasdaq,LULD pause,2025-04-23,10:36:45
2025-04-23,10:28:15,BOWN,Bowen Acquisition Corp Ordinary Shares,Nasdaq,LULD pause,2025-04-23,10:38:15
2025-04-23,10:23:50,RADX,Radiopharm Theranostics Limited American Depositary Shares,Nasdaq,LULD pause,2025-04-23,10:28:50
2025-04-23,10:21:04,BOWNU,Bowen Acquisition Corp Unit,Nasdaq,LULD pause,2025-04-23,10:31:04
2025-04-23,09:59:41,BOWNU,Bowen Acquisition Corp Unit,Nasdaq,LULD pause,2025-04-23,10:04:41
2025-04-23,09:52:40,BUJAU,Bukit Jalil Global Acquisition 1 Ltd. Unit,Nasdaq,LULD pause,2025-04-23,09:57:40
2025-04-23,09:47:58,BOWNU,Bowen Acquisition Corp Unit,Nasdaq,LULD pause,2025-04-23,09:52:58
2025-04-23,09:34:07,MCRB,"""Seres Therapeutics, Inc.""",Nasdaq,LULD pause,2025-04-23,09:47:50
2025-04-23,09:32:14,MAS,Masco Corporation,NYSE,LULD pause,2025-04-23,09:38:07
2025-04-23,09:30:26,BOWNU,Bowen Acquisition Corp Unit,Nasdaq,LULD pause,2025-04-23,09:40:26
2025-04-22,19:50:00,KWESW,KWESST Micro Systems Inc. warrant,Nasdaq,News pending,,
2025-04-22,19:50:00,KWESW,KWESST Micro Systems Inc. warrant,Nasdaq,News pending,2025-04-24,09:05:00
2025-04-22,19:50:00,KWE,KWESST Micro Systems Inc. Common Stock,Nasdaq,News pending,2025-04-24,09:00:00
2025-04-22,19:50:00,KWE,KWESST Micro Systems Inc. Common Stock,Nasdaq,News pending,,
2025-04-22,16:16:08,DTC,"""Solo Brands, Inc.""",NYSE,News Released,,
2025-04-22,15:57:06,BOWN,Bowen Acquisition Corp Ordinary Shares,Nasdaq,LULD pause,2025-04-22,16:00:00
2025-04-22,15:56:06,BOWNU,Bowen Acquisition Corp Unit,Nasdaq,LULD pause,2025-04-22,16:00:00
2025-04-22,15:45:12,TMDE,TMD Energy Limited,NYSE American,LULD pause,2025-04-22,16:00:00
2025-04-22,14:26:45,AKTX,Akari Therapeutics plc ADR (0.01 USD),Nasdaq,LULD pause,2025-04-22,14:31:45
2025-04-22,13:48:17,BOWNU,Bowen Acquisition Corp Unit,Nasdaq,LULD pause,2025-04-22,13:53:17
2025-04-22,12:06:19,GITS,"""Global Interactive Technologies, Inc. Common Stock""",Nasdaq,LULD pause,2025-04-22,12:11:19
2025-04-22,11:56:32,PHH,"""Park Ha Biological Technology Co., Ltd. Ordinary Shares""",Nasdaq,LULD pause,2025-04-22,12:06:32
2025-04-22,11:52:52,INHD,Inno Holdings Inc. Common Stock,Nasdaq,LULD pause,2025-04-22,11:57:52
2025-04-22,11:11:38,OMH,Ohmyhome Limited Ordinary Shares,Nasdaq,LULD pause,2025-04-22,11:16:38
2025-04-22,11:02:50,FMTO,Femto Technologies Inc. Common Stock,Nasdaq,LULD pause,2025-04-22,11:07:50
2025-04-22,10:53:02,DTC,"""Solo Brands, Inc.""",NYSE,News pending,See Subsequent Halt,See Subsequent Halt
2025-04-22,10:52:49,CMCT,Creative Media & Community Trust Corporation Common stock,Nasdaq,LULD pause,2025-04-22,10:57:49
2025-04-22,10:52:36,MLPR,ETRACS Quarterly Pay 1.5X Leveraged Alerian MLP Index ETN,NYSE Arca,LULD pause,2025-04-22,10:57:36
2025-04-22,10:49:04,PFAI,Pinnacle Food Group Limited Class A Common Shares,Nasdaq,LULD pause,2025-04-22,10:54:04
2025-04-22,10:47:11,CMCT,Creative Media & Community Trust Corporation Common stock,Nasdaq,LULD pause,2025-04-22,10:52:11
2025-04-22,10:41:28,FMTO,Femto Technologies Inc. Common Stock,Nasdaq,LULD pause,2025-04-22,10:46:28
2025-04-22,10:40:08,CMCT,Creative Media & Community Trust Corporation Common stock,Nasdaq,LULD pause,2025-04-22,10:45:08
2025-04-22,10:37:02,OMH,Ohmyhome Limited Ordinary Shares,Nasdaq,LULD pause,2025-04-22,10:47:02
2025-04-22,10:30:28,OMH,Ohmyhome Limited Ordinary Shares,Nasdaq,LULD pause,2025-04-22,10:35:28
2025-04-22,10:28:56,AUUD,Auddia Inc. Common Stock,Nasdaq,LULD pause,2025-04-22,10:33:56
2025-04-22,10:27:37,CMCT,Creative Media & Community Trust Corporation Common stock,Nasdaq,LULD pause,2025-04-22,10:32:37
2025-04-22,10:25:12,TIVC,"""Tivic Health Systems, Inc. Common Stock""",Nasdaq,LULD pause,2025-04-22,10:30:12
2025-04-22,10:24:33,SXTC,"""China SXT Pharmaceuticals, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-04-22,10:29:33
2025-04-22,10:23:19,FMTO,Femto Technologies Inc. Common Stock,Nasdaq,LULD pause,2025-04-22,10:33:19
