Halt Date,Halt Time,Symbol,Name,Exchange,Reason,Resume Date,NYSE Resume Time
2025-03-31,19:50:00,PTVE,Pactiv Evergreen Inc. Common stock,Nasdaq,News pending,,
2025-03-31,19:50:00,ICON,Icon Energy Corp. Common stock,Nasdaq,News pending,2025-04-01,09:00:00
2025-03-31,19:50:00,ICON,Icon Energy Corp. Common stock,Nasdaq,News pending,,
2025-03-31,19:50:00,VOXX,VOXX International Corporation Class A,Nasdaq,News pending,,
2025-03-31,19:50:00,WNW,Meiwu Technology Company Limited Ordinary Shares,Nasdaq,News pending,,
2025-03-31,19:50:00,WNW,Meiwu Technology Company Limited Ordinary Shares,Nasdaq,News pending,2025-04-01,09:00:00
2025-03-31,15:57:21,PCTTU,"""PureCycle Technologies, Inc. Unit""",Nasdaq,LULD pause,2025-03-31,16:04:35
2025-03-31,15:46:34,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,16:00:39
2025-03-31,15:27:37,ICCT,iCoreConnect Inc. Common stock,Nasdaq,LULD pause,2025-03-31,15:32:37
2025-03-31,15:22:34,GATE,Marblegate Acquisition Corp. Class A Common Stock,Nasdaq,LULD pause,2025-03-31,15:27:34
2025-03-31,15:22:15,ICCT,iCoreConnect Inc. Common stock,Nasdaq,LULD pause,2025-03-31,15:27:15
2025-03-31,15:11:38,ICCT,iCoreConnect Inc. Common stock,Nasdaq,LULD pause,2025-03-31,15:21:38
2025-03-31,14:54:37,ICCT,iCoreConnect Inc. Common stock,Nasdaq,LULD pause,2025-03-31,14:59:37
2025-03-31,14:49:10,ICCT,iCoreConnect Inc. Common stock,Nasdaq,LULD pause,2025-03-31,14:54:10
2025-03-31,14:43:44,ICCT,iCoreConnect Inc. Common stock,Nasdaq,LULD pause,2025-03-31,14:48:44
2025-03-31,14:36:33,ICCT,iCoreConnect Inc. Common stock,Nasdaq,LULD pause,2025-03-31,14:41:33
2025-03-31,13:30:57,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,13:36:06
2025-03-31,13:27:43,TMC,TMC the metals company Inc. Common Stock,Nasdaq,LULD pause,2025-03-31,13:32:43
2025-03-31,12:19:27,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,12:24:30
2025-03-31,12:03:50,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,12:08:58
2025-03-31,11:54:42,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,11:59:47
2025-03-31,11:48:32,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,11:53:35
2025-03-31,11:42:11,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,11:47:26
2025-03-31,11:25:58,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,11:31:34
2025-03-31,11:19:45,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,11:24:53
2025-03-31,11:10:58,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,11:16:16
2025-03-31,11:05:15,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,11:10:35
2025-03-31,10:59:45,BLBX,Blackboxstocks Inc. Common Stock,Nasdaq,LULD pause,2025-03-31,11:04:45
2025-03-31,10:57:13,NMAX,"""Newsmax, Inc.""",NYSE,LULD pause,2025-03-31,11:03:03
2025-03-31,10:42:23,GATE,Marblegate Acquisition Corp. Class A Common Stock,Nasdaq,LULD pause,2025-03-31,10:52:53
2025-03-31,10:21:25,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-03-31,10:26:25
2025-03-31,10:18:01,GATEU,Marblegate Acquisition Corp. Unit,Nasdaq,LULD pause,2025-03-31,10:38:01
2025-03-31,10:16:56,GATE,Marblegate Acquisition Corp. Class A Common Stock,Nasdaq,LULD pause,2025-03-31,10:21:56
2025-03-31,10:01:19,BALY,Bally's Corporation,NYSE,LULD pause,2025-03-31,10:06:21
2025-03-31,10:00:38,PRTG,Portage Biotech Inc. Common Stock,Nasdaq,LULD pause,2025-03-31,10:05:38
2025-03-31,09:51:14,SKBL,Skyline Builders Group Holding Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-03-31,10:04:59
2025-03-31,09:47:24,PRTG,Portage Biotech Inc. Common Stock,Nasdaq,LULD pause,2025-03-31,09:57:24
2025-03-31,09:44:55,SKBL,Skyline Builders Group Holding Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-03-31,09:49:55
2025-03-31,09:44:18,JZXN,"""Jiuzi Holdings, Inc. Ordinary Shares""",Nasdaq,LULD pause,2025-03-31,09:49:18
2025-03-31,09:36:54,CTOR,"""Citius Oncology, Inc. Common Stock""",Nasdaq,LULD pause,2025-03-31,09:41:54
2025-03-31,09:33:52,DOMH,Dominari Holdings Inc. Common Stock,Nasdaq,LULD pause,2025-03-31,09:38:52
2025-03-31,09:33:37,NTHI,"""NeOnc Technologies Holdings, Inc. Common Stock""",Nasdaq,LULD pause,2025-03-31,09:43:38
2025-03-31,09:33:34,QSG,QuantaSing Group Limited American Depositary Shares,Nasdaq,LULD pause,2025-03-31,09:38:34
2025-03-31,09:32:58,KELYB,Kelly Services Inc,Nasdaq,LULD pause,2025-03-31,09:42:58
2025-03-31,06:56:25,SSBK,"""Southern States Bancshares, Inc. Common""",Nasdaq,News pending,2025-03-31,07:30:00
2025-03-28,19:50:00,HUBCZ,Hub Cyber Security Ltd. Warrant 8/22/2025,Nasdaq,News pending,,
2025-03-28,19:50:00,HUBCZ,Hub Cyber Security Ltd. Warrant 8/22/2025,Nasdaq,News pending,2025-03-31,09:05:00
2025-03-28,19:50:00,HUBCW,Hub Cyber Security Ltd. Warrant 2/27/28,Nasdaq,News pending,,
2025-03-28,19:50:00,HUBCW,Hub Cyber Security Ltd. Warrant 2/27/28,Nasdaq,News pending,2025-03-31,09:05:00
2025-03-28,19:50:00,IVAC,Intevac Inc,Nasdaq,News pending,,
2025-03-28,19:50:00,HUBC,Hub Cyber Security Ltd. Ordinary Shares,Nasdaq,News pending,,
2025-03-28,19:50:00,HUBC,Hub Cyber Security Ltd. Ordinary Shares,Nasdaq,News pending,2025-03-31,09:00:00
2025-03-28,19:50:00,NXU,"""Nxu, Inc. Class A Common Stock""",Nasdaq,News pending,2025-03-31,09:00:00
2025-03-28,19:50:00,NXU,"""Nxu, Inc. Class A Common Stock""",Nasdaq,News pending,,
2025-03-28,19:50:00,AREBW,"""American Rebel Holdings, Inc. Warrants""",Nasdaq,News pending,2025-03-31,09:05:00
2025-03-28,19:50:00,AREBW,"""American Rebel Holdings, Inc. Warrants""",Nasdaq,News pending,,
2025-03-28,19:50:00,AUUDW,Auddia Inc. Warrants,Nasdaq,News pending,,
2025-03-28,19:50:00,AUUDW,Auddia Inc. Warrants,Nasdaq,News pending,2025-03-31,09:05:00
2025-03-28,19:50:00,VMAR,Vision Marine Technologies Inc. Common Shares,Nasdaq,News pending,,
