Halt Date,Halt Time,Symbol,Name,Exchange,Reason,Resume Date,NYSE Resume Time
2025-12-31,10:18:44,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-31,10:23:44
2025-12-31,10:09:28,SOPA,Society Pass Incorporated Common Stock,Nasdaq,LULD pause,2025-12-31,10:14:28
2025-12-31,10:07:54,INBS,Intelligent Bio Solutions Inc. Common Stock,Nasdaq,LULD pause,2025-12-31,10:12:54
2025-12-31,09:51:27,INBS,Intelligent Bio Solutions Inc. Common Stock,Nasdaq,LULD pause,2025-12-31,09:56:27
2025-12-31,09:50:41,ESHA,ESH Acquisition Corp. Class A Common Stock,Nasdaq,LULD pause,2025-12-31,09:55:41
2025-12-31,09:43:09,ROMA,Roma Green Finance Limited Ordinary Shares,Nasdaq,LULD pause,2025-12-31,09:53:09
2025-12-31,09:41:40,AFJKU,"""Aimei Health Technology Co., Ltd Unit""",Nasdaq,LULD pause,2025-12-31,10:01:41
2025-12-31,09:40:22,ESHA,ESH Acquisition Corp. Class A Common Stock,Nasdaq,LULD pause,2025-12-31,09:45:22
2025-12-31,09:33:26,RDACU,Rising Dragon Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-31,09:43:26
2025-12-31,09:31:20,INBS,Intelligent Bio Solutions Inc. Common Stock,Nasdaq,LULD pause,2025-12-31,09:41:20
2025-12-31,09:31:12,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-31,09:36:12
2025-12-31,09:30:42,ESHA,ESH Acquisition Corp. Class A Common Stock,Nasdaq,LULD pause,2025-12-31,09:35:42
2025-12-31,08:15:53,WOW,"""WideOpenWest, Inc. Common Stock""",NYSE,Merger Effective,,
2025-12-31,07:55:00,CORT,Corcept Therapeutics Inc.,Nasdaq,News pending,2025-12-31,08:20:00
2025-12-30,19:50:19,RPT,Rithm Property Trust Inc.,NYSE,Corporate Action,2025-12-31,09:30:20
2025-12-30,19:50:19,RPT,Rithm Property Trust Inc.,NYSE,Corporate Action,,
2025-12-30,17:43:48,VNDA,Vanda Pharmaceuticals Inc.,Nasdaq,News pending,2025-12-30,18:35:00
2025-12-30,15:51:54,APLM,Apollomics Inc. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-30,16:00:00
2025-12-30,15:39:51,AFJKU,"""Aimei Health Technology Co., Ltd Unit""",Nasdaq,LULD pause,2025-12-30,15:44:51
2025-12-30,15:38:56,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-30,15:43:56
2025-12-30,15:06:29,GPUS PRD,"""Hyperscale Data, Inc. 13.00% Series D Cumulative Redeemable Perpetual Preferred Stock""",NYSE American,LULD pause,2025-12-30,15:11:29
2025-12-30,14:10:30,WLACU,Willow Lane Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-30,14:15:30
2025-12-30,14:05:56,BUUU,BUUU Group Limited Class A Ordinary Share,Nasdaq,LULD pause,2025-12-30,14:10:56
2025-12-30,13:59:47,BUUU,BUUU Group Limited Class A Ordinary Share,Nasdaq,LULD pause,2025-12-30,14:04:47
2025-12-30,13:54:30,HUIZ,Huize Holding Limited American Depositary Shares,Nasdaq,LULD pause,2025-12-30,14:04:30
2025-12-30,13:53:37,BUUU,BUUU Group Limited Class A Ordinary Share,Nasdaq,LULD pause,2025-12-30,13:58:37
2025-12-30,13:46:20,BUUU,BUUU Group Limited Class A Ordinary Share,Nasdaq,LULD pause,2025-12-30,13:51:20
2025-12-30,13:33:53,HUIZ,Huize Holding Limited American Depositary Shares,Nasdaq,LULD pause,2025-12-30,13:38:53
2025-12-30,13:13:43,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-30,13:23:43
2025-12-30,13:12:40,BUUU,BUUU Group Limited Class A Ordinary Share,Nasdaq,LULD pause,2025-12-30,13:17:40
2025-12-30,13:07:02,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-30,13:12:02
2025-12-30,13:06:03,BUUU,BUUU Group Limited Class A Ordinary Share,Nasdaq,LULD pause,2025-12-30,13:11:03
2025-12-30,12:55:44,BUUU,BUUU Group Limited Class A Ordinary Share,Nasdaq,LULD pause,2025-12-30,13:05:44
2025-12-30,12:48:53,AGPU,Axe Compute Inc. Common Stock,Nasdaq,LULD pause,2025-12-30,12:53:53
2025-12-30,12:45:22,BUUU,BUUU Group Limited Class A Ordinary Share,Nasdaq,LULD pause,2025-12-30,12:55:23
2025-12-30,12:36:31,PW PRA,"""Power REIT  7.75% Series A Cumulative Redeemable Perpetual Preferred Stock, Liquidation Preference $25.00 per Share""",NYSE American,LULD pause,2025-12-30,12:51:31
2025-12-30,12:30:58,BUUU,BUUU Group Limited Class A Ordinary Share,Nasdaq,LULD pause,2025-12-30,12:40:58
2025-12-30,12:14:44,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-30,12:19:44
2025-12-30,12:14:07,AFJKU,"""Aimei Health Technology Co., Ltd Unit""",Nasdaq,LULD pause,2025-12-30,12:19:07
2025-12-30,12:04:45,FEDU,"""Four Seasons Education (Cayman) Inc. American depositary shares, each representing ten (10) Ordinary Shares""",NYSE,LULD pause,2025-12-30,12:10:11
2025-12-30,11:46:24,AFJKU,"""Aimei Health Technology Co., Ltd Unit""",Nasdaq,LULD pause,2025-12-30,11:56:24
2025-12-30,10:32:34,EKSO,"""Ekso Bionics Holdings, Inc. Common Stock""",Nasdaq,LULD pause,2025-12-30,10:37:34
2025-12-30,10:18:09,AFJKU,"""Aimei Health Technology Co., Ltd Unit""",Nasdaq,LULD pause,2025-12-30,10:23:09
2025-12-30,10:08:20,BGMSP,"""Bio Green Med Solution, Inc. 6% Convertible Preferred Stock""",Nasdaq,LULD pause,2025-12-30,10:13:20
2025-12-30,09:50:10,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-30,09:55:10
2025-12-30,09:34:27,QBER,TrueShares Quarterly Bear Hedge ETF,Cboe BZX,LULD pause,2025-12-30,09:39:27
2025-12-30,07:52:55,ONTF,"""ON24, Inc.""",NYSE,News pending,2025-12-30,08:12:35
2025-12-29,19:50:00,ILAG,Intelligent Living Application Group Inc. Ordinary Shares,Nasdaq,News pending,,
2025-12-29,19:50:00,ILAG,Intelligent Living Application Group Inc. Ordinary Shares,Nasdaq,News pending,2025-12-30,09:00:00
2025-12-29,19:50:00,ACET,"""Adicet Bio, Inc. Common Stock""",Nasdaq,News pending,,
2025-12-29,19:50:00,ACET,"""Adicet Bio, Inc. Common Stock""",Nasdaq,News pending,2025-12-30,09:00:00
2025-12-29,19:50:00,BIYA,Baiya International Group Inc. Ordinary Shares,Nasdaq,News pending,,
2025-12-29,19:50:00,BIYA,Baiya International Group Inc. Ordinary Shares,Nasdaq,News pending,2025-12-30,09:00:00
2025-12-29,19:50:00,XTKG,"""X3 Holdings Co., Ltd. Ordinary Shares""",Nasdaq,News pending,2025-12-30,09:00:00
2025-12-29,19:50:00,XTKG,"""X3 Holdings Co., Ltd. Ordinary Shares""",Nasdaq,News pending,,
2025-12-29,19:50:00,ORIS,Oriental Rise Holdings Limited Ordinary Shares,Nasdaq,News pending,2025-12-30,09:00:00
2025-12-29,19:50:00,ORIS,Oriental Rise Holdings Limited Ordinary Shares,Nasdaq,News pending,,
2025-12-29,19:50:00,MRUS,Merus N.V. Common Shares,Nasdaq,News pending,,
2025-12-29,19:50:00,APVO,Aptevo Therapeutics Inc,Nasdaq,News pending,2025-12-30,09:00:00
2025-12-29,19:50:00,APVO,Aptevo Therapeutics Inc,Nasdaq,News pending,,
2025-12-29,17:15:50,CLNNW,Clene Inc. Warrant,Nasdaq,News pending,,
2025-12-29,14:04:22,THH,TryHard Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2025-12-29,14:14:22
2025-12-29,12:00:44,MGRT,Mega Fortune Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-12-29,12:05:44
2025-12-29,10:43:09,ZCMD,Zhongchao Inc. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-29,10:48:09
2025-12-29,10:29:05,MB,MasterBeef Group Ordinary Shares,Nasdaq,LULD pause,2025-12-29,10:34:05
2025-12-29,10:23:42,JMG,JM Group Limited,NYSE American,LULD pause,2025-12-29,10:28:42
2025-12-29,10:01:56,SMX,SMX (Security Matters) Public Limited Company Ordinary Shares,Nasdaq,LULD pause,2025-12-29,10:06:56
2025-12-29,09:49:04,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-29,09:54:04
2025-12-29,09:44:16,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-29,09:54:16
2025-12-29,09:43:36,SMX,SMX (Security Matters) Public Limited Company Ordinary Shares,Nasdaq,LULD pause,2025-12-29,09:48:36
2025-12-29,09:38:49,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-29,09:43:49
2025-12-29,09:37:37,SMX,SMX (Security Matters) Public Limited Company Ordinary Shares,Nasdaq,LULD pause,2025-12-29,09:42:37
2025-12-29,09:32:38,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-29,09:37:38
2025-12-29,09:30:15,GLTR,abrdn Physical Precious Metals Basket Shares ETF,NYSE Arca,LULD pause,2025-12-29,09:35:15
2025-12-29,08:25:00,RARE,Ultragenyx Pharmaceutical Inc.,Nasdaq,News pending,2025-12-29,09:00:01
2025-12-29,08:25:00,MREO,Mereo BioPharma Group plc American Depositary Shares,Nasdaq,News pending,2025-12-29,08:55:00
2025-12-29,08:18:04,DBRG PRI,"""DigitalBridge Group, Inc. 7.15% Series I Cumulative Redeemable Perpetual Preferred Stock""",NYSE,News pending,2025-12-29,08:43:52
2025-12-29,08:18:04,DBRG,"""DigitalBridge Group, Inc.""",NYSE,News pending,2025-12-29,08:43:52
2025-12-29,08:18:04,DBRG PRH,"""DigitalBridge Group, Inc. 7.125% Series H Cumulative Redeemable Perpetual Preferred Stock""",NYSE,News pending,2025-12-29,08:43:52
2025-12-29,08:18:04,DBRG PRJ,"""DigitalBridge Group, Inc. 7.125% Series J Cumulative Redeemable Perpetual Preferred Stock""",NYSE,News pending,2025-12-29,08:43:52
2025-12-29,07:40:12,ECCF,Eagle Point Credit Company Inc. 8.00% Series F Term Preferred Stock due 2029,NYSE,News pending,2025-12-29,08:13:22
2025-12-26,19:50:00,WOK,WORK Medical Technology Group LTD Class A Ordinary Shares,Nasdaq,News pending,2025-12-29,09:00:00
2025-12-26,19:50:00,WOK,WORK Medical Technology Group LTD Class A Ordinary Shares,Nasdaq,News pending,,
2025-12-26,15:10:43,SQFT,"""Presidio Property Trust, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-12-26,15:15:43
2025-12-26,15:06:14,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,15:11:14
2025-12-26,14:55:23,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-26,15:05:23
2025-12-26,14:54:49,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,14:59:49
2025-12-26,14:47:13,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,14:52:13
2025-12-26,14:33:46,FEDU,"""Four Seasons Education (Cayman) Inc. American depositary shares, each representing ten (10) Ordinary Shares""",NYSE,LULD pause,2025-12-26,14:38:51
2025-12-26,14:28:43,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,14:33:43
2025-12-26,14:14:09,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,14:19:09
2025-12-26,13:23:07,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-26,13:33:16
2025-12-26,13:20:03,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,13:30:03
2025-12-26,13:15:24,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-26,13:20:24
2025-12-26,13:14:27,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,13:19:27
2025-12-26,13:05:20,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,13:10:20
2025-12-26,12:55:02,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,13:05:02
2025-12-26,12:49:49,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-26,12:59:49
2025-12-26,12:49:40,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,12:54:40
2025-12-26,12:40:29,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,12:45:29
2025-12-26,12:37:09,UPC,Universe Pharmaceuticals Inc. Ordinary Shares,Nasdaq,LULD pause,2025-12-26,12:42:09
2025-12-26,12:32:23,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-26,12:42:24
2025-12-26,12:25:30,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,12:30:30
2025-12-26,11:50:35,AGPU,Axe Compute Inc. Common Stock,Nasdaq,LULD pause,2025-12-26,11:55:35
2025-12-26,11:41:17,SQFT,"""Presidio Property Trust, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-12-26,11:46:17
2025-12-26,11:23:13,JFBR,Jeffs' Brands Ltd Ordinary Shares,Nasdaq,LULD pause,2025-12-26,11:28:13
2025-12-26,11:10:57,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-26,11:15:57
2025-12-26,11:07:02,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,11:12:02
2025-12-26,11:03:33,UPC,Universe Pharmaceuticals Inc. Ordinary Shares,Nasdaq,LULD pause,2025-12-26,11:08:33
2025-12-26,10:49:46,UPC,Universe Pharmaceuticals Inc. Ordinary Shares,Nasdaq,LULD pause,2025-12-26,10:59:46
2025-12-26,10:34:24,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-26,10:39:24
2025-12-26,10:16:09,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,10:21:09
2025-12-26,10:06:07,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-26,10:11:07
2025-12-26,10:00:52,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,10:05:52
2025-12-26,09:59:35,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-26,10:04:35
2025-12-26,09:53:38,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,09:58:38
2025-12-26,09:47:04,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,09:52:04
2025-12-26,09:41:02,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,09:46:02
2025-12-26,09:39:39,DAIC,"""CID HoldCo, Inc. Common Stock""",Nasdaq,LULD pause,2025-12-26,09:44:39
2025-12-26,09:37:21,CMCT,Creative Media & Community Trust Corporation Common stock,Nasdaq,LULD pause,2025-12-26,09:42:21
2025-12-26,09:30:35,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-26,09:40:35
2025-12-26,09:30:30,KPHO,KraneShares Dragon Capital Vietnam Growth Index ETF,NYSE Arca,LULD pause,2025-12-26,09:35:30
2025-12-26,09:30:15,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-26,09:58:51
2025-12-24,16:50:00,ECDAW,"""ECD Automotive Design, Inc. Warrant""",Nasdaq,News pending,,
2025-12-24,16:50:00,ECDAW,"""ECD Automotive Design, Inc. Warrant""",Nasdaq,News pending,2025-12-26,09:05:00
2025-12-24,16:50:00,ELPW,Elong Power Holding Limited Class A Ordinary Shares,Nasdaq,News pending,,
2025-12-24,16:50:00,ELPW,Elong Power Holding Limited Class A Ordinary Shares,Nasdaq,News pending,2025-12-26,09:00:00
2025-12-24,16:50:00,SCWO,374Water Inc. Common Stock,Nasdaq,News pending,2025-12-26,09:00:00
2025-12-24,16:50:00,SCWO,374Water Inc. Common Stock,Nasdaq,News pending,,
2025-12-24,16:50:00,ECDA,"""ECD Automotive Design, Inc. Common Stock""",Nasdaq,News pending,,
2025-12-24,16:50:00,ECDA,"""ECD Automotive Design, Inc. Common Stock""",Nasdaq,News pending,2025-12-26,09:00:00
2025-12-24,16:50:00,ASRT,"""Assertio Holdings, Inc. Common Stock""",Nasdaq,News pending,2025-12-26,09:00:00
2025-12-24,16:50:00,ASRT,"""Assertio Holdings, Inc. Common Stock""",Nasdaq,News pending,,
2025-12-24,12:22:41,THH,TryHard Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2025-12-24,12:27:41
2025-12-24,11:31:20,SOC,Sable Offshore Corp.,NYSE,News pending,2025-12-24,11:54:52
2025-12-24,11:31:12,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-24,11:41:59
2025-12-24,11:29:33,SORA,AsiaStrategy Ordinary Shares,Nasdaq,LULD pause,2025-12-24,11:34:33
2025-12-24,11:27:48,AGRZ,Agroz Inc. Ordinary Shares,Nasdaq,LULD pause,2025-12-24,11:32:48
2025-12-24,11:25:03,AMCI,AMC Robotics Corporation Common Stock,Nasdaq,LULD pause,2025-12-24,11:30:03
2025-12-24,11:22:05,AGRZ,Agroz Inc. Ordinary Shares,Nasdaq,LULD pause,2025-12-24,11:27:05
2025-12-24,10:33:45,MGRT,Mega Fortune Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-12-24,10:43:45
2025-12-24,10:24:32,ZKIN,"""ZK International Group Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-24,10:29:32
2025-12-24,10:09:31,SORA,AsiaStrategy Ordinary Shares,Nasdaq,LULD pause,2025-12-24,10:19:31
2025-12-24,10:09:29,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-24,10:19:29
2025-12-24,10:09:06,OMER,Omeros Corporation,Nasdaq,LULD pause,2025-12-24,10:14:06
2025-12-24,10:03:28,AMCI,AMC Robotics Corporation Common Stock,Nasdaq,LULD pause,2025-12-24,10:08:28
2025-12-24,09:52:44,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-24,09:57:44
2025-12-24,09:50:47,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-24,09:55:47
2025-12-24,09:43:18,HXHX,Haoxin Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-24,09:48:18
2025-12-24,09:41:53,AFJKU,"""Aimei Health Technology Co., Ltd Unit""",Nasdaq,LULD pause,2025-12-24,09:46:53
2025-12-24,09:41:20,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-24,09:46:20
2025-12-24,09:35:57,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-24,09:48:40
2025-12-24,09:30:59,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-24,09:40:59
2025-12-24,09:30:48,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-24,10:05:48
2025-12-24,06:36:05,OMER,Omeros Corporation,Nasdaq,News pending,2025-12-24,10:07:58
2025-12-23,19:50:00,RBNE,Robin Energy Ltd. Common Stock,Nasdaq,News pending,,
2025-12-23,19:50:00,RBNE,Robin Energy Ltd. Common Stock,Nasdaq,News pending,2025-12-24,09:00:00
2025-12-23,17:59:25,AGIO,"""Agios Pharmaceuticals, Inc.""",Nasdaq,News pending,2025-12-24,07:10:00
2025-12-23,17:59:25,AGIO,"""Agios Pharmaceuticals, Inc.""",Nasdaq,News pending,,
2025-12-23,15:53:32,JL,J-Long Group Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-23,16:00:00
2025-12-23,15:47:18,SORA,AsiaStrategy Ordinary Shares,Nasdaq,LULD pause,2025-12-23,16:00:00
2025-12-23,15:34:36,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-23,15:39:36
2025-12-23,15:11:06,BGMSP,"""Bio Green Med Solution, Inc. 6% Convertible Preferred Stock""",Nasdaq,LULD pause,2025-12-23,15:16:06
2025-12-23,15:04:21,BGMSP,"""Bio Green Med Solution, Inc. 6% Convertible Preferred Stock""",Nasdaq,LULD pause,2025-12-23,15:09:21
2025-12-23,13:04:07,MOVE,Movano Inc. Common Stock,Nasdaq,LULD pause,2025-12-23,13:09:07
2025-12-23,12:41:32,LHAI,Linkhome Holdings Inc. Common stock,Nasdaq,LULD pause,2025-12-23,12:46:32
2025-12-23,12:36:45,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-23,12:47:21
2025-12-23,12:33:36,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-23,12:43:36
2025-12-23,12:30:49,LHAI,Linkhome Holdings Inc. Common stock,Nasdaq,LULD pause,2025-12-23,12:35:49
2025-12-23,12:24:50,VGRO,Virtus Silvant Growth Opportunities ETF,NYSE Arca,LULD pause,2025-12-23,12:29:50
2025-12-23,12:09:30,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-23,12:14:30
2025-12-23,11:46:08,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-23,11:56:08
2025-12-23,11:46:01,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-23,11:51:01
2025-12-23,11:45:44,XTKG,"""X3 Holdings Co., Ltd. Ordinary Shares""",Nasdaq,LULD pause,2025-12-23,11:50:44
2025-12-23,11:40:26,XTKG,"""X3 Holdings Co., Ltd. Ordinary Shares""",Nasdaq,LULD pause,2025-12-23,11:45:26
2025-12-23,11:38:40,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-23,11:43:40
2025-12-23,11:24:47,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-23,11:34:47
2025-12-23,11:24:46,XTKG,"""X3 Holdings Co., Ltd. Ordinary Shares""",Nasdaq,LULD pause,2025-12-23,11:39:34
2025-12-23,11:19:31,XTKG,"""X3 Holdings Co., Ltd. Ordinary Shares""",Nasdaq,LULD pause,2025-12-23,11:24:31
2025-12-23,11:16:48,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-23,11:21:48
2025-12-23,11:07:01,THH,TryHard Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2025-12-23,11:17:01
2025-12-23,11:06:19,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-23,11:16:19
2025-12-23,11:03:53,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-23,11:08:53
2025-12-23,11:03:53,JFU,9F Inc. American Depositary Shares,Nasdaq,LULD pause,2025-12-23,11:08:53
2025-12-23,11:00:56,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-23,11:30:56
2025-12-23,10:56:03,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,Nasdaq,LULD pause,2025-12-23,11:06:03
2025-12-23,10:52:09,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-23,10:57:09
2025-12-23,10:44:04,NCL,Northann Corp.,NYSE American,News pending,2025-12-23,11:40:00
2025-12-23,10:38:03,ASPCU,A SPAC III Acquisition Corp. Unit,Nasdaq,LULD pause,2025-12-23,10:43:03
2025-12-23,10:32:55,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-23,10:37:55
2025-12-23,10:29:19,ASTI,"""Ascent Solar Technologies, Inc. Common Stock""",Nasdaq,LULD pause,2025-12-23,10:34:19
2025-12-23,10:24:18,AFJKU,"""Aimei Health Technology Co., Ltd Unit""",Nasdaq,LULD pause,2025-12-23,10:51:31
2025-12-23,10:22:40,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-23,10:32:40
2025-12-23,10:19:11,ASTI,"""Ascent Solar Technologies, Inc. Common Stock""",Nasdaq,LULD pause,2025-12-23,10:24:11
2025-12-23,10:10:36,ASTI,"""Ascent Solar Technologies, Inc. Common Stock""",Nasdaq,LULD pause,2025-12-23,10:15:36
2025-12-23,10:07:15,AFJK,"""Aimei Health Technology Co., Ltd Ordinary Share""",Nasdaq,LULD pause,2025-12-23,10:22:16
2025-12-23,09:58:13,ASTI,"""Ascent Solar Technologies, Inc. Common Stock""",Nasdaq,LULD pause,2025-12-23,10:08:13
