Halt Date,Halt Time,Symbol,Name,Exchange,Reason,Resume Date,NYSE Resume Time
2024-07-31,09:30:15,BIO B,"""Bio-Rad Laboratories, Inc. Class B""",NYSE,LULD pause,2024-07-31,09:35:15
2024-07-31,09:09:33,EQC,Equity Commonwealth,NYSE,News pending,2024-07-31,10:33:50
2024-07-31,09:09:33,EQC PRD,Equity Commonwealth 6 1/2% Series D Cumulative Convertible Preferred Shares,NYSE,News pending,2024-07-31,10:34:19
2024-07-30,16:22:29,TPHS,Trinity Place Holdings Inc.com,NYSE American,News Released,,
2024-07-30,16:01:00,FGEN,"""FibroGen, Inc""",Nasdaq,News pending,2024-07-30,16:35:00
2024-07-30,13:29:59,AACIU,Armada Acquisition Corp. I Unit,Nasdaq,LULD pause,2024-07-30,13:34:59
2024-07-30,12:46:49,DAO,"""Youdao, Inc. American Depositary Shares, each representing one Class A Ordinary Share""",NYSE,LULD pause,2024-07-30,12:51:59
2024-07-30,11:31:03,BIMI,BIMI International Medical Inc. Common Stock,Nasdaq,LULD pause,2024-07-30,11:36:03
2024-07-30,11:08:26,PLUR,Pluri Inc. Common Stock,Nasdaq,LULD pause,2024-07-30,11:13:26
2024-07-30,11:04:08,CCM,Concord Medical Services Holding Limited,NYSE,LULD pause,2024-07-30,11:09:11
2024-07-30,10:45:17,CETUU,Cetus Capital Acquisition Corp. Unit,Nasdaq,LULD pause,2024-07-30,10:50:17
2024-07-30,10:36:28,TPHS,Trinity Place Holdings Inc.com,NYSE American,News pending,See Subsequent Halt,See Subsequent Halt
2024-07-30,10:18:40,PITA,Heramba Electric plc Ordinary Shares,Nasdaq,LULD pause,2024-07-30,10:23:40
2024-07-30,10:12:10,NIPG,NIP Group Inc. American Depositary Shares,Nasdaq,LULD pause,2024-07-30,10:22:10
2024-07-30,10:03:39,BIO B,"""Bio-Rad Laboratories, Inc. Class B""",NYSE,LULD pause,2024-07-30,10:08:39
2024-07-30,10:00:36,NIPG,NIP Group Inc. American Depositary Shares,Nasdaq,LULD pause,2024-07-30,10:10:36
2024-07-30,09:58:22,BIO B,"""Bio-Rad Laboratories, Inc. Class B""",NYSE,LULD pause,2024-07-30,10:03:22
2024-07-30,09:51:56,WUCT,ETRACS Whitney US Critical Technologies ETN,NYSE Arca,LULD pause,2024-07-30,10:01:56
2024-07-30,09:50:17,NIPG,NIP Group Inc. American Depositary Shares,Nasdaq,LULD pause,2024-07-30,10:00:17
2024-07-30,09:37:33,NIPG,NIP Group Inc. American Depositary Shares,Nasdaq,LULD pause,2024-07-30,09:47:33
2024-07-30,09:35:51,VSEE,"""VSee Health, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-30,09:45:51
2024-07-30,09:34:25,BIO B,"""Bio-Rad Laboratories, Inc. Class B""",NYSE,LULD pause,2024-07-30,09:39:25
2024-07-30,09:34:12,AIU,"""Meta Data Limited American Depositary Shares, each representing ten (10) Class A Ordinary Shares""",NYSE,LULD pause,2024-07-30,09:39:18
2024-07-30,09:31:16,BHAC,Focus Impact BH3 Acquisition Company Class A Common Stock,Nasdaq,LULD pause,2024-07-30,09:36:16
2024-07-30,09:15:00,VBIV,"""VBI Vaccines, Inc. New Common Stock (Canada)""",Nasdaq,News pending,2024-07-30,10:15:00
2024-07-30,08:10:59,SBOW,"""SilverBow Resources, Inc.""",NYSE,Merger Effective,,
2024-07-29,19:50:12,CCM,Concord Medical Services Holding Limited,NYSE,Corporate Action,,
2024-07-29,19:50:12,CCM,Concord Medical Services Holding Limited,NYSE,Corporate Action,2024-07-30,09:30:07
2024-07-29,19:50:00,SPGC,"""Sacks Parente Golf, Inc. Common Stock""",Nasdaq,News pending,,
2024-07-29,19:50:00,SPGC,"""Sacks Parente Golf, Inc. Common Stock""",Nasdaq,News pending,2024-07-30,09:00:00
2024-07-29,15:37:09,ISPO,Inspirato Incorporated Class A Common Stock,Nasdaq,LULD pause,2024-07-29,15:42:09
2024-07-29,14:44:16,ISPO,Inspirato Incorporated Class A Common Stock,Nasdaq,LULD pause,2024-07-29,14:59:17
2024-07-29,14:10:48,PEGR,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share,Nasdaq,LULD pause,2024-07-29,14:15:48
2024-07-29,13:09:44,PYPD,PolyPid Ltd. Ordinary Shares,Nasdaq,LULD pause,2024-07-29,13:14:44
2024-07-29,13:03:46,PYPD,PolyPid Ltd. Ordinary Shares,Nasdaq,LULD pause,2024-07-29,13:08:46
2024-07-29,12:51:37,PYPD,PolyPid Ltd. Ordinary Shares,Nasdaq,LULD pause,2024-07-29,13:01:37
2024-07-29,12:47:22,CETUU,Cetus Capital Acquisition Corp. Unit,Nasdaq,LULD pause,2024-07-29,12:52:22
2024-07-29,12:00:46,ZBAO,Zhibao Technology Inc. Class A Ordinary Shares,Nasdaq,LULD pause,2024-07-29,12:10:46
2024-07-29,11:40:00,AIU,"""Meta Data Limited American Depositary Shares, each representing ten (10) Class A Ordinary Shares""",NYSE,LULD pause,2024-07-29,11:45:03
2024-07-29,11:36:36,PEGR,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share,Nasdaq,LULD pause,2024-07-29,11:41:36
2024-07-29,11:18:47,PEGR,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share,Nasdaq,LULD pause,2024-07-29,11:28:48
2024-07-29,11:01:04,AIU,"""Meta Data Limited American Depositary Shares, each representing ten (10) Class A Ordinary Shares""",NYSE,LULD pause,2024-07-29,11:06:08
2024-07-29,10:49:40,AIU,"""Meta Data Limited American Depositary Shares, each representing ten (10) Class A Ordinary Shares""",NYSE,LULD pause,2024-07-29,10:54:47
2024-07-29,10:46:19,PGHL,Primega Group Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-29,10:51:19
2024-07-29,10:42:29,AIU,"""Meta Data Limited American Depositary Shares, each representing ten (10) Class A Ordinary Shares""",NYSE,LULD pause,2024-07-29,10:47:42
2024-07-29,10:34:38,PGHL,Primega Group Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-29,10:44:39
2024-07-29,10:16:22,PEGR,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share,Nasdaq,LULD pause,2024-07-29,10:21:22
2024-07-29,10:12:17,PEGRU,Project Energy Reimagined Acquisition Corp. Unit,Nasdaq,LULD pause,2024-07-29,10:17:17
2024-07-29,10:11:31,SLRX,"""Salarius Pharmaceuticals, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-29,10:16:31
2024-07-29,10:09:42,LIPO,Lipella Pharmaceuticals Inc. Common Stock,Nasdaq,LULD pause,2024-07-29,10:14:42
2024-07-29,10:09:36,PEGR,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share,Nasdaq,LULD pause,2024-07-29,10:14:36
2024-07-29,09:59:00,PEGR,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share,Nasdaq,LULD pause,2024-07-29,10:09:00
2024-07-29,09:54:10,TWOU,"""2U, Inc.""",Nasdaq,LULD pause,2024-07-29,09:59:10
2024-07-29,09:49:07,TKNO,"""Alpha Teknova, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-29,09:54:07
2024-07-29,09:46:35,PEGR,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share,Nasdaq,LULD pause,2024-07-29,09:58:30
2024-07-29,09:41:26,RTC,Baijiayun Group Ltd. Class A Ordinary Shares,Nasdaq,LULD pause,2024-07-29,09:46:26
2024-07-29,09:38:46,YIBO,Planet Image International Limited Class A Ordinary Shares,Nasdaq,LULD pause,2024-07-29,09:48:46
2024-07-29,09:37:28,AGMH,AGM Group Holdings Inc. Class A Ordinary Shares,Nasdaq,LULD pause,2024-07-29,09:42:28
2024-07-29,09:31:24,PEGR,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share,Nasdaq,LULD pause,2024-07-29,09:45:56
2024-07-29,09:31:24,LIPO,Lipella Pharmaceuticals Inc. Common Stock,Nasdaq,LULD pause,2024-07-29,09:36:24
2024-07-29,07:55:00,VTYX,"""Ventyx Biosciences, Inc. Common Stock""",Nasdaq,News pending,2024-07-29,08:30:00
2024-07-29,07:49:50,CTRI,"""Centuri Holdings, Inc.""",NYSE,News pending,2024-07-29,08:11:44
2024-07-29,06:56:51,NLSPW,NLS Pharmaceutics Ltd. Warrant,Nasdaq,News pending,2024-07-29,07:35:00
2024-07-29,06:56:51,NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,Nasdaq,News pending,2024-07-29,07:30:00
2024-07-29,06:55:00,CGTX,"""Cognition Therapeutics, Inc. Common Stock""",Nasdaq,News pending,2024-07-29,07:30:00
2024-07-29,06:55:00,ESGRP,Enstar Group Limited Depositary Shares Each Representing 1/1000th of an interest in Preference Shares,Nasdaq,News pending,2024-07-29,07:50:00
2024-07-29,06:55:00,ESGRO,"""Enstar Group Limited Depository Shares 7.00% Perpetual Non-Cumulative Preference Shares, Series E""",Nasdaq,News pending,2024-07-29,07:50:00
2024-07-29,06:55:00,ESGR,Enstar Group,Nasdaq,News pending,2024-07-29,07:45:00
2024-07-26,19:50:31,AIU,Meta Data Limited American Depositary Shares each representing two (2) Class A Ordinary Shares,NYSE,Corporate Action,,
2024-07-26,19:50:31,AIU,Meta Data Limited American Depositary Shares each representing two (2) Class A Ordinary Shares,NYSE,Corporate Action,2024-07-29,09:32:01
2024-07-26,16:01:47,VTVT,vTv Therapeutics Inc. Class A Common Stock,Nasdaq,News pending,2024-07-26,16:35:00
2024-07-26,11:15:16,SCNI,Scinai Immunotherapeutics Ltd. American Depositary Shares,Nasdaq,LULD pause,2024-07-26,11:20:16
2024-07-26,10:45:59,NIPG,NIP Group Inc. American Depositary Shares,Nasdaq,LULD pause,2024-07-26,10:55:59
2024-07-26,10:45:48,CVM,Cel-Sci Corporation,NYSE American,News pending,2024-07-26,12:15:00
2024-07-26,10:25:42,NUZE,"""NuZee, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-26,10:30:42
2024-07-26,10:24:40,RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-26,10:34:40
2024-07-26,10:18:58,RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-26,10:23:58
2024-07-26,10:08:01,RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-26,10:13:01
2024-07-26,10:02:37,RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-26,10:07:37
2024-07-26,10:00:36,WINT,"""Windtree Therapeutics, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-26,10:05:36
2024-07-26,09:51:38,SDST,Stardust Power Inc. Common Stock,Nasdaq,LULD pause,2024-07-26,09:56:38
2024-07-26,09:45:17,RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-26,09:55:18
2024-07-26,09:39:37,HVT A,"""Haverty Furniture Companies, Inc. Class A""",NYSE,LULD pause,2024-07-26,09:44:37
2024-07-26,09:37:58,ADN,"""Advent Technologies Holdings, Inc. Class A Common Stock""",Nasdaq,LULD pause,2024-07-26,09:42:58
2024-07-26,09:34:05,RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-26,09:44:05
2024-07-26,09:33:47,BLMZ,BloomZ Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-26,09:38:47
2024-07-26,08:05:00,PFC,Premier Financial Corp. Common Stock,Nasdaq,News pending,2024-07-26,08:30:00
2024-07-26,07:55:00,MEDS,"""TRxADE HEALTH, Inc. Common Stock""",Nasdaq,News pending,2024-07-26,08:30:00
2024-07-25,19:50:39,FOA,Finance of America Companies Inc.,NYSE,Corporate Action,2024-07-26,09:32:14
2024-07-25,19:50:39,FOA,Finance of America Companies Inc.,NYSE,Corporate Action,,
2024-07-25,15:59:39,KRNLU,"""Kernel Group Holdings, Inc. Units""",Nasdaq,LULD pause,2024-07-25,16:00:00
2024-07-25,15:46:15,PEGR,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share,Nasdaq,LULD pause,2024-07-25,16:00:00
2024-07-25,15:21:11,HVT A,"""Haverty Furniture Companies, Inc. Class A""",NYSE,LULD pause,2024-07-25,15:26:11
2024-07-25,14:21:34,NVNI,Nvni Group Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-25,14:26:34
2024-07-25,14:10:11,NVNI,Nvni Group Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-25,14:15:11
2024-07-25,13:30:15,TCS,"""THE CONTAINER STORE GROUP, INC.""",NYSE,LULD pause,2024-07-25,13:35:23
2024-07-25,13:23:58,TCS,"""THE CONTAINER STORE GROUP, INC.""",NYSE,LULD pause,2024-07-25,13:29:06
2024-07-25,13:01:04,QLI,Qilian International Holding Group Ltd. Ordinary Shares,Nasdaq,LULD pause,2024-07-25,13:06:04
2024-07-25,12:51:33,CMAX,"""CareMax, Inc. Class A Common Stock""",Nasdaq,LULD pause,2024-07-25,12:56:33
2024-07-25,12:21:23,ORKT,Orangekloud Technology Inc. Class A Ordinary Shares,Nasdaq,LULD pause,2024-07-25,12:26:23
2024-07-25,12:10:12,ORKT,Orangekloud Technology Inc. Class A Ordinary Shares,Nasdaq,LULD pause,2024-07-25,12:15:12
2024-07-25,10:59:04,MSN,"Emerson Radio Corp. ",NYSE American,LULD pause,2024-07-25,11:04:04
2024-07-25,10:43:36,XCUR,"""Exicure, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-25,10:48:36
2024-07-25,10:33:10,XCUR,"""Exicure, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-25,10:38:10
2024-07-25,10:24:30,WINT,"""Windtree Therapeutics, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-25,10:29:30
2024-07-25,10:19:56,TWOU,"""2U, Inc.""",Nasdaq,LULD pause,2024-07-25,10:24:56
2024-07-25,09:55:21,FLYX,"""flyExclusive, Inc.""",NYSE American,LULD pause,2024-07-25,10:00:21
2024-07-25,09:52:55,CMAX,"""CareMax, Inc. Class A Common Stock""",Nasdaq,LULD pause,2024-07-25,09:57:55
2024-07-25,09:51:24,TWOU,"""2U, Inc.""",Nasdaq,LULD pause,2024-07-25,09:56:24
2024-07-25,09:48:31,QXO,"""QXO, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-25,09:53:31
2024-07-25,09:44:53,KDLY,"""Kindly MD, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-25,09:49:53
2024-07-25,09:44:50,EZFL,"""EzFill Holdings, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-25,09:54:50
2024-07-25,09:44:32,CMAX,"""CareMax, Inc. Class A Common Stock""",Nasdaq,LULD pause,2024-07-25,09:49:32
2024-07-25,09:44:16,TWOU,"""2U, Inc.""",Nasdaq,LULD pause,2024-07-25,09:49:16
2024-07-25,09:38:11,CREV,Carbon Revolution Public Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-25,09:43:11
2024-07-25,09:36:37,LKQ,LKQ Corporation,Nasdaq,LULD pause,2024-07-25,09:41:37
2024-07-25,09:36:01,CMAX,"""CareMax, Inc. Class A Common Stock""",Nasdaq,LULD pause,2024-07-25,09:41:01
2024-07-25,09:35:38,SLRX,"""Salarius Pharmaceuticals, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-25,09:45:39
2024-07-25,09:34:48,TWOU,"""2U, Inc.""",Nasdaq,LULD pause,2024-07-25,09:39:48
2024-07-25,09:34:30,PBM,Psyence Biomedical Ltd. Common Shares,Nasdaq,LULD pause,2024-07-25,09:39:30
2024-07-25,09:32:31,KORE,"""KORE Group Holdings, Inc.""",NYSE,LULD pause,2024-07-25,09:37:31
2024-07-25,09:32:28,CJET,"""Chijet Motor Company, Inc. Ordinary Shares""",Nasdaq,LULD pause,2024-07-25,09:42:28
2024-07-25,09:31:25,QXO,"""QXO, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-25,09:41:25
2024-07-25,09:24:53,TOPS,TOP Ships Inc.,NYSE American,News pending,2024-07-25,09:55:00
2024-07-25,07:40:20,BALY,Bally's Corporation,NYSE,News pending,2024-07-25,08:12:42
2024-07-24,19:50:00,SNES,"""SenesTech, Inc. Common Stock""",Nasdaq,News pending,2024-07-25,09:00:00
2024-07-24,19:50:00,SNES,"""SenesTech, Inc. Common Stock""",Nasdaq,News pending,,
2024-07-24,19:50:00,EZFL,"""EzFill Holdings, Inc. Common Stock""",Nasdaq,News pending,2024-07-25,09:00:00
2024-07-24,19:50:00,EZFL,"""EzFill Holdings, Inc. Common Stock""",Nasdaq,News pending,,
2024-07-24,19:50:00,HIBB,"""Hibbett, Inc. Common Stock""",Nasdaq,News pending,,
2024-07-24,19:50:00,EVGN,EVOGENE LTD.,Nasdaq,News pending,,
2024-07-24,19:50:00,EVGN,EVOGENE LTD.,Nasdaq,News pending,2024-07-25,09:00:00
2024-07-24,16:35:45,NFYS,Enphys Acquisition Corp.,NYSE,News Released,,
2024-07-24,16:35:45,NFYS WS,"""Enphys Acquisition Corp. Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50""",NYSE,News Released,,
2024-07-24,16:35:45,NFYS U,"""Enphys Acquisition Corp. Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant""",NYSE,News Released,,
2024-07-24,16:05:50,NFYS U,"""Enphys Acquisition Corp. Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant""",NYSE,News pending,See Subsequent Halt,See Subsequent Halt
2024-07-24,16:05:50,NFYS WS,"""Enphys Acquisition Corp. Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50""",NYSE,News pending,See Subsequent Halt,See Subsequent Halt
2024-07-24,16:05:50,NFYS,Enphys Acquisition Corp.,NYSE,News pending,See Subsequent Halt,See Subsequent Halt
2024-07-24,15:45:09,NVA,Nova Minerals Limited American Depositary Shares,Nasdaq,LULD pause,2024-07-24,16:00:00
2024-07-24,13:16:09,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,13:21:09
2024-07-24,12:34:18,FEBO,Fenbo Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-24,12:39:18
2024-07-24,12:21:19,BHC,Bausch Health Companies Inc.,NYSE,News pending,2024-07-24,13:10:11
2024-07-24,12:20:29,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,12:30:29
2024-07-24,12:02:51,EVGRU,Evergreen Corporation Unit,Nasdaq,LULD pause,2024-07-24,12:07:51
2024-07-24,11:51:57,BHC,Bausch Health Companies Inc.,NYSE,LULD pause,2024-07-24,11:58:24
2024-07-24,11:48:41,CJET,"""Chijet Motor Company, Inc. Ordinary Shares""",Nasdaq,LULD pause,2024-07-24,11:53:41
2024-07-24,11:48:03,WORX,SC WORX Corp,Nasdaq,LULD pause,2024-07-24,11:53:03
2024-07-24,11:40:56,CNEY,CN Energy Group Inc. Class A Ordinary Shares,Nasdaq,LULD pause,2024-07-24,11:45:56
2024-07-24,11:37:35,CREV,Carbon Revolution Public Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-24,11:47:35
2024-07-24,11:37:26,BLMZ,BloomZ Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,11:42:26
2024-07-24,11:16:11,BLMZ,BloomZ Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,11:21:11
2024-07-24,11:07:57,QXO,"""QXO, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-24,11:17:57
2024-07-24,11:02:42,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,11:07:42
2024-07-24,10:58:41,CREV,Carbon Revolution Public Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-24,11:08:41
2024-07-24,10:58:17,QXO,"""QXO, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-24,11:03:17
2024-07-24,10:56:14,PCTTU,"""PureCycle Technologies, Inc. Unit""",Nasdaq,LULD pause,2024-07-24,11:01:14
2024-07-24,10:53:35,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:58:35
2024-07-24,10:45:09,CREV,Carbon Revolution Public Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:55:10
2024-07-24,10:43:54,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:48:54
2024-07-24,10:39:22,CREV,Carbon Revolution Public Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:44:22
2024-07-24,10:38:23,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:43:23
2024-07-24,10:27:30,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:38:08
2024-07-24,10:23:57,RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:28:57
2024-07-24,10:22:04,CREV,Carbon Revolution Public Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:38:58
2024-07-24,10:17:19,RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:22:19
2024-07-24,10:17:11,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:27:11
2024-07-24,10:16:48,BHC,Bausch Health Companies Inc.,NYSE,LULD pause,2024-07-24,10:22:45
2024-07-24,10:12:35,DRMA,"""Dermata Therapeutics, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-24,10:17:35
2024-07-24,10:02:49,RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:07:49
2024-07-24,10:01:28,CREV,Carbon Revolution Public Limited Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:21:44
2024-07-24,09:59:52,CMAX,"""CareMax, Inc. Class A Common Stock""",Nasdaq,LULD pause,2024-07-24,10:04:52
2024-07-24,09:54:39,BBLG,Bone Biologics Corp Common Stock,Nasdaq,LULD pause,2024-07-24,10:04:39
2024-07-24,09:47:09,PIRS,PIERIS PHARMACEUTICALS INC,Nasdaq,LULD pause,2024-07-24,09:52:09
2024-07-24,09:42:44,BBLG,Bone Biologics Corp Common Stock,Nasdaq,LULD pause,2024-07-24,09:52:44
2024-07-24,09:41:55,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2024-07-24,10:16:55
2024-07-24,09:36:40,SGMO,"""Sangamo Therapeutics, Inc. Common Stock""",Nasdaq,LULD pause,2024-07-24,09:41:40
