Halt Date,Halt Time,Symbol,Name,Exchange,Reason,Resume Date,NYSE Resume Time
2025-02-28,19:50:00,CFB,"""CrossFirst Bankshares, Inc. Common Stock""",Nasdaq,News pending,,
2025-02-28,19:50:00,CLEU,China Liberal Education Holdings Limited Ordinary Shares,Nasdaq,News pending,2025-03-03,09:00:00
2025-02-28,19:50:00,CLEU,China Liberal Education Holdings Limited Ordinary Shares,Nasdaq,News pending,,
2025-02-28,19:50:00,EDBLW,Edible Garden AG Incorporated Warrant,Nasdaq,News pending,2025-03-03,09:05:00
2025-02-28,19:50:00,EDBLW,Edible Garden AG Incorporated Warrant,Nasdaq,News pending,,
2025-02-28,19:50:00,LICN,Lichen China Limited Class A Ordinary Shares,Nasdaq,News pending,,
2025-02-28,19:50:00,LICN,Lichen China Limited Class A Ordinary Shares,Nasdaq,News pending,2025-03-03,09:00:00
2025-02-28,19:50:00,STBX,Starbox Group Holdings Ltd. Class A Ordinary Shares,Nasdaq,News pending,2025-03-03,09:00:00
2025-02-28,19:50:00,STBX,Starbox Group Holdings Ltd. Class A Ordinary Shares,Nasdaq,News pending,,
2025-02-28,19:50:00,PFC,Premier Financial Corp. Common Stock,Nasdaq,News pending,,
2025-02-28,19:50:00,EDBL,Edible Garden AG Incorporated Common Stock,Nasdaq,News pending,,
2025-02-28,19:50:00,EDBL,Edible Garden AG Incorporated Common Stock,Nasdaq,News pending,2025-03-03,09:00:00
2025-02-28,16:00:10,VINC,"""Vincerx Pharma, Inc. Common Stock""",Nasdaq,News pending,2025-02-28,16:35:00
2025-02-28,16:00:10,SYRS,"""Syros Pharmaceuticals, Inc. Common Stock""",Nasdaq,News pending,2025-02-28,16:35:00
2025-02-28,15:23:06,RETO,"""ReTo Eco-Solutions, Inc. Class A Shares""",Nasdaq,LULD pause,2025-02-28,15:28:06
2025-02-28,14:58:02,MSW,Ming Shing Group Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2025-02-28,15:03:02
2025-02-28,13:10:16,ACON,"""Aclarion, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-28,13:15:16
2025-02-28,13:04:51,ACON,"""Aclarion, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-28,13:09:51
2025-02-28,10:44:53,NVNI,Nvni Group Limited Ordinary Shares,Nasdaq,LULD pause,2025-02-28,10:49:53
2025-02-28,10:24:39,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2025-02-28,10:29:39
2025-02-28,10:01:57,SNTI,"""Senti Biosciences, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-28,10:06:57
2025-02-28,09:56:21,SNTI,"""Senti Biosciences, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-28,10:01:21
2025-02-28,09:41:06,SNTI,"""Senti Biosciences, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-28,09:46:06
2025-02-28,09:39:39,NVNI,Nvni Group Limited Ordinary Shares,Nasdaq,LULD pause,2025-02-28,09:44:39
2025-02-28,09:36:27,NVNO,enVVeno Medical Corporation Common Stock,Nasdaq,LULD pause,2025-02-28,09:41:27
2025-02-28,09:32:39,DV,"""DoubleVerify Holdings, Inc.""",NYSE,LULD pause,2025-02-28,09:37:59
2025-02-28,09:31:52,BIO B,"""Bio-Rad Laboratories, Inc. Class B""",NYSE,LULD pause,2025-02-28,09:36:52
2025-02-28,09:31:42,DH,Definitive Healthcare Corp. Class A Common Stock,Nasdaq,LULD pause,2025-02-28,09:41:42
2025-02-28,09:31:30,BOWNU,Bowen Acquisition Corp Unit,Nasdaq,LULD pause,2025-02-28,09:36:30
2025-02-28,07:55:00,PRAX,"""Praxis Precision Medicines, Inc. Common Stock""",Nasdaq,News pending,2025-02-28,08:30:00
2025-02-28,07:19:25,HLXB,Helix Acquisition Corp. II Class A Ordinary Shares,Nasdaq,News pending,2025-02-28,08:20:00
2025-02-27,19:50:00,INFN,Infinera Corporation Common Stock,Nasdaq,News pending,,
2025-02-27,19:50:00,MTTR,"""Matterport, Inc. Class A Common Stock""",Nasdaq,News pending,,
2025-02-27,15:58:51,JG,Aurora Mobile Limited American Depositary Shares,Nasdaq,LULD pause,2025-02-27,16:00:01
2025-02-27,15:51:28,GLST,"""Global Star Acquisition, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-02-27,16:00:00
2025-02-27,15:35:53,GLST,"""Global Star Acquisition, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-02-27,15:40:53
2025-02-27,15:25:20,GLST,"""Global Star Acquisition, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-02-27,15:35:20
2025-02-27,14:13:07,FMTO,Femto Technologies Inc. Common Stock,Nasdaq,LULD pause,2025-02-27,14:18:07
2025-02-27,13:05:25,SKGRU,SK Growth Opportunities Corporation Unit,Nasdaq,LULD pause,2025-02-27,13:10:25
2025-02-27,12:49:09,PCLA,PicoCELA Inc. American Depositary Shares,Nasdaq,LULD pause,2025-02-27,12:54:09
2025-02-27,12:43:28,PCLA,PicoCELA Inc. American Depositary Shares,Nasdaq,LULD pause,2025-02-27,12:48:28
2025-02-27,12:21:22,LZMH,LZ Technology Holdings Limited Class B Ordinary Shares,Nasdaq,LULD pause,2025-02-27,12:26:22
2025-02-27,12:03:43,LZMH,LZ Technology Holdings Limited Class B Ordinary Shares,Nasdaq,LULD pause,2025-02-27,12:08:43
2025-02-27,11:48:08,LZMH,LZ Technology Holdings Limited Class B Ordinary Shares,Nasdaq,LULD pause,2025-02-27,11:58:08
2025-02-27,11:43:37,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2025-02-27,11:48:37
2025-02-27,11:42:51,LZMH,LZ Technology Holdings Limited Class B Ordinary Shares,Nasdaq,LULD pause,2025-02-27,11:47:51
2025-02-27,11:40:01,BOWN,Bowen Acquisition Corp Ordinary Shares,Nasdaq,LULD pause,2025-02-27,11:45:01
2025-02-27,11:35:44,LZMH,LZ Technology Holdings Limited Class B Ordinary Shares,Nasdaq,LULD pause,2025-02-27,11:40:44
2025-02-27,11:16:04,BCG,"""Binah Capital Group, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-27,11:21:04
2025-02-27,10:49:13,LZMH,LZ Technology Holdings Limited Class B Ordinary Shares,Nasdaq,LULD pause,2025-02-27,10:54:13
2025-02-27,10:41:56,BIO B,"""Bio-Rad Laboratories, Inc. Class B""",NYSE,LULD pause,2025-02-27,10:46:56
2025-02-27,10:37:50,ESGL,ESGL Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2025-02-27,10:42:50
2025-02-27,10:36:56,LANV,Lanvin Group Holdings Limited,NYSE,LULD pause,2025-02-27,10:41:56
2025-02-27,10:35:20,TKC,TURKCELL ILETISIM HIZMETLERI A.S. ADS,NYSE,News pending,2025-02-27,14:07:00
2025-02-27,10:16:21,NXTT,Next Technology Holding Inc. Ordinary Shares,Nasdaq,LULD pause,2025-02-27,10:21:21
2025-02-27,10:00:23,FISK,"""Empire State Realty OP, L.P. Series 250""",NYSE Arca,LULD pause,2025-02-27,10:05:23
2025-02-27,09:53:55,ALBT,Avalon GloboCare Corp. Common Stock,Nasdaq,LULD pause,2025-02-27,09:58:55
2025-02-27,09:35:54,PLTK,Playtika Holding Corp. Common Stock,Nasdaq,LULD pause,2025-02-27,09:40:54
2025-02-27,09:32:09,ATGL,Alpha Technology Group Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-02-27,09:42:09
2025-02-27,09:31:54,ARKO,ARKO Corp. Common Stock,Nasdaq,LULD pause,2025-02-27,09:36:54
2025-02-26,19:50:00,HCP,"""HashiCorp, Inc. Class A Common Stock""",Nasdaq,News pending,,
2025-02-26,17:07:05,LICY,Li-Cycle Holdings Corp.,NYSE,News Released,,
2025-02-26,16:05:38,LICY,Li-Cycle Holdings Corp.,NYSE,News pending,See Subsequent Halt,See Subsequent Halt
2025-02-26,15:59:12,GLST,"""Global Star Acquisition, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-02-26,16:00:00
2025-02-26,15:35:54,FMTO,Femto Technologies Inc. Common Stock,Nasdaq,LULD pause,2025-02-26,15:40:54
2025-02-26,14:59:55,ELON,BattleShares TSLA vs F ETF,NYSE Arca,LULD pause,2025-02-26,15:04:55
2025-02-26,13:51:11,HCAI,"""Huachen AI Parking Management Technology Holding Co., Ltd. Ordinary Shares""",Nasdaq,LULD pause,2025-02-26,14:01:11
2025-02-26,11:07:35,HWH,HWH International Inc. Common Stock,Nasdaq,LULD pause,2025-02-26,11:12:35
2025-02-26,11:01:34,HWH,HWH International Inc. Common Stock,Nasdaq,LULD pause,2025-02-26,11:06:34
2025-02-26,11:01:23,BIO B,"""Bio-Rad Laboratories, Inc. Class B""",NYSE,LULD pause,2025-02-26,11:09:25
2025-02-26,10:56:32,MULN,"""Mullen Automotive, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-26,11:06:32
2025-02-26,10:47:34,ATCH,"""AtlasClear Holdings, Inc.""",NYSE American,LULD pause,2025-02-26,10:57:34
2025-02-26,10:35:10,QVCGB,"""QVC Group, Inc. Series B Common Stock""",Nasdaq,LULD pause,2025-02-26,10:40:10
2025-02-26,10:32:02,ATCH,"""AtlasClear Holdings, Inc.""",NYSE American,LULD pause,2025-02-26,10:42:02
2025-02-26,10:24:30,QVCGB,"""QVC Group, Inc. Series B Common Stock""",Nasdaq,LULD pause,2025-02-26,10:29:30
2025-02-26,10:18:40,RNAZ,"""TransCode Therapeutics, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-26,10:23:40
2025-02-26,10:09:59,QVCGB,"""QVC Group, Inc. Series B Common Stock""",Nasdaq,LULD pause,2025-02-26,10:19:59
2025-02-26,10:09:14,ATCH,"""AtlasClear Holdings, Inc.""",NYSE American,LULD pause,2025-02-26,10:14:14
2025-02-26,10:03:00,QVCGB,"""QVC Group, Inc. Series B Common Stock""",Nasdaq,LULD pause,2025-02-26,10:08:00
2025-02-26,09:59:24,TRNR,Interactive Strength Inc. Common Stock,Nasdaq,LULD pause,2025-02-26,10:04:24
2025-02-26,09:57:56,GLST,"""Global Star Acquisition, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-02-26,10:07:57
2025-02-26,09:54:27,ATCH,"""AtlasClear Holdings, Inc.""",NYSE American,LULD pause,2025-02-26,10:04:27
2025-02-26,09:52:19,QVCGB,"""QVC Group, Inc. Series B Common Stock""",Nasdaq,LULD pause,2025-02-26,10:02:19
2025-02-26,09:51:07,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-02-26,10:01:07
2025-02-26,09:46:50,BOWN,Bowen Acquisition Corp Ordinary Shares,Nasdaq,LULD pause,2025-02-26,09:51:50
2025-02-26,09:46:47,MULN,"""Mullen Automotive, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-26,09:51:47
2025-02-26,09:42:56,APP,Applovin Corporation Class A Common Stock,Nasdaq,LULD pause,2025-02-26,09:47:56
2025-02-26,09:40:22,TRNR,Interactive Strength Inc. Common Stock,Nasdaq,LULD pause,2025-02-26,09:45:22
2025-02-26,09:35:22,AEON,"""AEON Biopharma, Inc.""",NYSE American,LULD pause,2025-02-26,09:40:22
2025-02-26,09:35:18,GLST,"""Global Star Acquisition, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-02-26,09:55:18
2025-02-26,09:35:11,QVCGB,"""QVC Group, Inc. Series B Common Stock""",Nasdaq,LULD pause,2025-02-26,09:40:11
2025-02-26,09:32:59,ENVB,"""Enveric Biosciences, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-26,09:37:59
2025-02-26,09:32:05,SYTA,"""Siyata Mobile, Inc.""",Nasdaq,LULD pause,2025-02-26,09:42:05
2025-02-26,09:31:53,REVB,"""Revelation Biosciences, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-26,09:36:53
2025-02-26,09:31:22,OSUR,OraSure Technologies Inc,Nasdaq,LULD pause,2025-02-26,09:36:22
2025-02-26,09:30:38,DMYY U,"""dMY Squared Technology Group, Inc. Units, each consisting of one share of Class A common stock and one-half of one redeemable warrant""",NYSE American,LULD pause,2025-02-26,09:35:38
2025-02-26,09:30:19,GO,Grocery Outlet Holding Corp. Common Stock,Nasdaq,LULD pause,2025-02-26,09:35:19
2025-02-26,06:55:00,SYTAW,"""Siyata Mobile, Inc. Warrant""",Nasdaq,News pending,2025-02-26,08:15:00
2025-02-26,06:55:00,SYTA,"""Siyata Mobile, Inc.""",Nasdaq,News pending,2025-02-26,08:10:00
2025-02-25,19:51:21,AEON,"""AEON Biopharma, Inc.""",NYSE American,Corporate Action,2025-02-26,09:00:00
2025-02-25,19:51:21,AEON,"""AEON Biopharma, Inc.""",NYSE American,Corporate Action,,
2025-02-25,19:50:00,KPTI,Karyopharm Therapeutics Inc.,Nasdaq,News pending,,
2025-02-25,19:50:00,KPTI,Karyopharm Therapeutics Inc.,Nasdaq,News pending,2025-02-26,09:00:00
2025-02-25,19:50:00,APTO,"""Aptose Biosciences, Inc.""",Nasdaq,News pending,2025-02-26,09:00:00
2025-02-25,19:50:00,APTO,"""Aptose Biosciences, Inc.""",Nasdaq,News pending,,
2025-02-25,14:13:54,CTLP,"""Cantaloupe, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-25,14:18:54
2025-02-25,13:26:34,HMR,Heidmar Maritime Holdings Corp. Common Stock,Nasdaq,LULD pause,2025-02-25,13:31:34
2025-02-25,13:15:23,GLST,"""Global Star Acquisition, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-02-25,13:20:23
2025-02-25,13:13:42,GLSTU,"""Global Star Acquisition, Inc. Unit""",Nasdaq,LULD pause,2025-02-25,13:18:42
2025-02-25,12:36:04,ONVO,Organovo Holdings Inc.,Nasdaq,LULD pause,2025-02-25,12:41:04
2025-02-25,12:23:52,BMGL,Basel Medical Group Ltd Ordinary Shares,Nasdaq,LULD pause,2025-02-25,12:28:52
2025-02-25,12:14:38,ONVO,Organovo Holdings Inc.,Nasdaq,LULD pause,2025-02-25,12:19:38
2025-02-25,12:08:37,ONVO,Organovo Holdings Inc.,Nasdaq,LULD pause,2025-02-25,12:13:37
2025-02-25,12:07:05,MFI,mF International Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-02-25,12:12:05
2025-02-25,12:05:40,PCLA,PicoCELA Inc. American Depositary Shares,Nasdaq,LULD pause,2025-02-25,12:10:40
2025-02-25,11:58:13,WGRX,"""Wellgistics Health, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-25,12:08:13
2025-02-25,11:51:11,ALUR,"""Allurion Technologies, Inc.""",NYSE,LULD pause,2025-02-25,11:56:42
2025-02-25,11:48:14,GRI,"""GRI Bio, Inc. Common Stock""",Nasdaq,LULD pause,2025-02-25,11:53:14
2025-02-25,11:46:13,ONVO,Organovo Holdings Inc.,Nasdaq,LULD pause,2025-02-25,11:51:13
2025-02-25,11:37:58,ONVO,Organovo Holdings Inc.,Nasdaq,LULD pause,2025-02-25,11:42:58
2025-02-25,11:26:42,ONVO,Organovo Holdings Inc.,Nasdaq,LULD pause,2025-02-25,11:31:42
2025-02-25,11:22:23,BOWN,Bowen Acquisition Corp Ordinary Shares,Nasdaq,LULD pause,2025-02-25,11:27:23
