Halt Date,Halt Time,Symbol,Name,Exchange,Reason,Resume Date,NYSE Resume Time
2026-02-27,19:50:11,BURU,"""Nuburu, Inc.""",NYSE American,Corporate Action,,
2026-02-27,19:50:11,BURU,"""Nuburu, Inc.""",NYSE American,Corporate Action,2026-03-02,09:00:00
2026-02-27,19:50:00,ZCMD,Zhongchao Inc. Class A Ordinary Shares,Nasdaq,News pending,,
2026-02-27,19:50:00,ZCMD,Zhongchao Inc. Class A Ordinary Shares,Nasdaq,News pending,2026-03-02,09:00:00
2026-02-27,19:50:00,PPBT,Purple Biotech Ltd. American Depositary Shares,Nasdaq,News pending,2026-03-02,09:00:00
2026-02-27,19:50:00,PPBT,Purple Biotech Ltd. American Depositary Shares,Nasdaq,News pending,,
2026-02-27,19:50:00,MBCN,Middlefield Banc Corp.,Nasdaq,News pending,,
2026-02-27,16:26:29,ASND,Ascendis Pharma A/S American Depositary Shares,Nasdaq,News pending,2026-02-27,18:20:00
2026-02-27,16:11:29,TSE,Trinseo PLC,NYSE,Regulatory Concern,See Subsequent Halt,See Subsequent Halt
2026-02-27,16:11:29,TSE,Trinseo PLC,NYSE,Regulatory Concern,,
2026-02-27,16:02:06,AARD,"""Aardvark Therapeutics, Inc. Common Stock""",Nasdaq,News pending,2026-02-27,16:41:13
2026-02-27,15:50:59,CD,Chaince Digital Holdings Inc. Ordinary Shares,Nasdaq,LULD pause,2026-02-27,16:00:00
2026-02-27,13:44:32,FTW,EQV Ventures Acquisition Corp.,NYSE,LULD pause,2026-02-27,13:49:32
2026-02-27,13:44:19,RPGL,Republic Power Group Limited Class A Ordinary Shares,Nasdaq,LULD pause,2026-02-27,13:49:19
2026-02-27,13:26:36,PCTTU,"""PureCycle Technologies, Inc. Unit""",Nasdaq,LULD pause,2026-02-27,13:31:36
2026-02-27,11:46:57,RPGL,Republic Power Group Limited Class A Ordinary Shares,Nasdaq,LULD pause,2026-02-27,11:51:57
2026-02-27,10:18:22,GURE,"""Gulf Resources, Inc. (NV) Common Stock""",Nasdaq,LULD pause,2026-02-27,10:23:22
2026-02-27,10:15:22,BATL,Battalion Oil Corporation,NYSE American,LULD pause,2026-02-27,10:25:22
2026-02-27,10:13:43,RPGL,Republic Power Group Limited Class A Ordinary Shares,Nasdaq,LULD pause,2026-02-27,10:18:43
2026-02-27,10:08:05,BTSGU,"""BrightSpring Health Services, Inc. Tangible Equity Unit""",Nasdaq,LULD pause,2026-02-27,10:13:05
2026-02-27,09:46:29,LBGJ,Li Bang International Corporation Inc. Class A Ordinary Shares,Nasdaq,LULD pause,2026-02-27,09:51:29
2026-02-27,09:45:44,ANPA,Rich Sparkle Holdings Limited Ordinary Shares,Nasdaq,LULD pause,2026-02-27,09:55:44
2026-02-27,09:40:57,LBGJ,Li Bang International Corporation Inc. Class A Ordinary Shares,Nasdaq,LULD pause,2026-02-27,09:45:57
2026-02-27,09:37:27,AIDX,"""20/20 Biolabs, Inc. Common Stock""",Nasdaq,LULD pause,2026-02-27,09:42:27
2026-02-27,09:35:33,LBGJ,Li Bang International Corporation Inc. Class A Ordinary Shares,Nasdaq,LULD pause,2026-02-27,09:40:33
2026-02-27,09:30:48,THY,Toews Agility Shares Dynamic Tactical Income ETF,NYSE Arca,LULD pause,2026-02-27,09:35:48
2026-02-27,09:30:16,DIBS,"""1stdibs.com, Inc. Common Stock""",Nasdaq,LULD pause,2026-02-27,09:35:16
2026-02-27,09:30:15,CWII,REX CRWV Growth & Income ETF,Cboe BZX,LULD pause,2026-02-27,09:40:15
2026-02-26,19:50:00,IXHL,Incannex Healthcare Limited American Depositary Shares,Nasdaq,News pending,,
2026-02-26,19:50:00,IXHL,Incannex Healthcare Limited American Depositary Shares,Nasdaq,News pending,2026-02-27,09:00:00
2026-02-26,19:50:00,SFHG,Samfine Creation Holdings Group Limited Class A Ordinary Share,Nasdaq,News pending,,
2026-02-26,19:50:00,SFHG,Samfine Creation Holdings Group Limited Class A Ordinary Share,Nasdaq,News pending,2026-02-27,09:00:00
2026-02-26,19:50:00,PTLE,PTL LTD Class A Ordinary Shares,Nasdaq,News pending,2026-02-27,09:00:00
2026-02-26,19:50:00,PTLE,PTL LTD Class A Ordinary Shares,Nasdaq,News pending,,
2026-02-26,19:50:00,XRPT,Volatility Shares Trust XRP 2X ETF,Nasdaq,News pending,2026-02-27,09:00:00
2026-02-26,19:50:00,XRPT,Volatility Shares Trust XRP 2X ETF,Nasdaq,News pending,,
2026-02-26,19:50:00,VCIG,VCI Global Limited Ordinary Share,Nasdaq,News pending,,
2026-02-26,19:50:00,VCIG,VCI Global Limited Ordinary Share,Nasdaq,News pending,2026-02-27,09:00:00
2026-02-26,19:50:00,SOLT,2x Solana ETF,Nasdaq,News pending,2026-02-27,09:00:00
2026-02-26,19:50:00,SOLT,2x Solana ETF,Nasdaq,News pending,,
2026-02-26,19:50:00,RNAM,"""Avidity Biosciences, Inc. Common Stock""",Nasdaq,News pending,,
2026-02-26,16:05:00,BCTXW,BriaCell Therapeutics Corp. Warrant,Nasdaq,News pending,,
2026-02-26,15:38:41,CZR,"""Caesars Entertainment, Inc. Common Stock""",Nasdaq,LULD pause,2026-02-26,15:43:41
2026-02-26,15:37:32,HCTI,"""Healthcare Triangle, Inc. Common Stock""",Nasdaq,LULD pause,2026-02-26,15:42:32
2026-02-26,15:27:15,HCTI,"""Healthcare Triangle, Inc. Common Stock""",Nasdaq,LULD pause,2026-02-26,15:37:16
2026-02-26,14:39:31,INSP,"""Inspire Medical Systems, Inc.""",NYSE,LULD pause,2026-02-26,14:44:43
2026-02-26,14:30:44,INSP,"""Inspire Medical Systems, Inc.""",NYSE,LULD pause,2026-02-26,14:35:54
2026-02-26,14:24:58,BLDX,Impax Global Infrastructure ETF,NYSE Arca,LULD pause,2026-02-26,14:29:58
2026-02-26,14:23:54,INSP,"""Inspire Medical Systems, Inc.""",NYSE,LULD pause,2026-02-26,14:29:05
