Halt Date,Halt Time,Symbol,Name,Exchange,Reason,Resume Date,NYSE Resume Time
2025-01-31,19:50:00,EYEN,"""Eyenovia, Inc. Common Stock""",Nasdaq,News pending,2025-02-03,09:00:00
2025-01-31,19:50:00,EYEN,"""Eyenovia, Inc. Common Stock""",Nasdaq,News pending,,
2025-01-31,19:50:00,SCWX,SecureWorks Corp  Class A Common Stock,Nasdaq,News pending,,
2025-01-31,15:58:18,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-01-31,16:00:00
2025-01-31,15:58:17,VISL,"""Vislink Technologies, Inc. Common Stock""",Nasdaq,LULD pause,2025-01-31,16:00:00
2025-01-31,15:36:43,FCUV,Focus Universal Inc. Common Stock,Nasdaq,LULD pause,2025-01-31,15:41:43
2025-01-31,15:36:42,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-01-31,15:41:42
2025-01-31,15:35:23,GLSTU,"""Global Star Acquisition, Inc. Unit""",Nasdaq,LULD pause,2025-01-31,15:40:23
2025-01-31,15:30:14,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-01-31,15:35:14
2025-01-31,15:20:31,GLSTU,"""Global Star Acquisition, Inc. Unit""",Nasdaq,LULD pause,2025-01-31,15:25:31
2025-01-31,15:14:15,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-01-31,15:24:26
2025-01-31,15:03:34,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-01-31,15:13:34
2025-01-31,15:01:11,GLST,"""Global Star Acquisition, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-01-31,15:06:11
2025-01-31,14:58:13,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-01-31,15:03:13
2025-01-31,14:48:40,CSAI,"""Cloudastructure, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-01-31,14:53:40
2025-01-31,14:38:48,GLST,"""Global Star Acquisition, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-01-31,14:43:48
2025-01-31,14:28:45,GLST,"""Global Star Acquisition, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-01-31,14:33:45
2025-01-31,14:27:58,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-01-31,14:57:58
2025-01-31,14:06:50,FCUV,Focus Universal Inc. Common Stock,Nasdaq,LULD pause,2025-01-31,14:11:50
2025-01-31,14:01:27,FCUV,Focus Universal Inc. Common Stock,Nasdaq,LULD pause,2025-01-31,14:06:27
2025-01-31,12:44:29,FCUV,Focus Universal Inc. Common Stock,Nasdaq,LULD pause,2025-01-31,14:00:47
2025-01-31,12:44:03,CSAI,"""Cloudastructure, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-01-31,12:54:03
2025-01-31,12:19:20,BAOS,Baosheng Media Group Holdings Limited Ordinary shares,Nasdaq,LULD pause,2025-01-31,12:24:20
2025-01-31,12:11:46,BAOS,Baosheng Media Group Holdings Limited Ordinary shares,Nasdaq,LULD pause,2025-01-31,12:16:46
2025-01-31,11:58:54,BAOS,Baosheng Media Group Holdings Limited Ordinary shares,Nasdaq,LULD pause,2025-01-31,12:08:54
2025-01-31,11:52:29,BAOS,Baosheng Media Group Holdings Limited Ordinary shares,Nasdaq,LULD pause,2025-01-31,11:57:29
2025-01-31,11:47:49,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-01-31,11:52:49
2025-01-31,11:41:30,BAOS,Baosheng Media Group Holdings Limited Ordinary shares,Nasdaq,LULD pause,2025-01-31,11:51:30
2025-01-31,11:31:06,BAOS,Baosheng Media Group Holdings Limited Ordinary shares,Nasdaq,LULD pause,2025-01-31,11:41:06
2025-01-31,11:28:30,JL,J-Long Group Limited Ordinary Shares,Nasdaq,LULD pause,2025-01-31,11:42:33
2025-01-31,11:27:08,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-01-31,11:42:08
2025-01-31,11:20:47,DXF,"""Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)""",NYSE American,LULD pause,2025-01-31,11:25:47
2025-01-31,11:09:18,TCTM,TCTM Kids IT Education Inc. American Depositary Shares,Nasdaq,LULD pause,2025-01-31,11:14:18
2025-01-31,10:59:33,TCTM,TCTM Kids IT Education Inc. American Depositary Shares,Nasdaq,LULD pause,2025-01-31,11:04:33
