n,cum_amt_pct,cum_after_gongsi_pct
604,86.59067231137873,35.07109004739337
605,86.62875135684173,35.115989024694436
606,86.66767320916203,35.133449738089304
607,86.70653970152132,35.223247692691444
608,86.74534054921891,35.24569718134198
609,86.78260626590853,35.323023197804936
610,86.82094193341987,35.33798952357196
611,86.8400030528994,35.3404839111998
612,86.87814147175345,35.40783237715141
613,86.9162018400338,35.447742579196806
614,86.94393891762905,35.50012471938139
615,86.98131765044423,35.6073833873784
616,87.00443621521491,35.74956348216513
617,87.04217763331636,35.779496133699176
618,87.07996658612615,35.83187827388376
619,87.11726299056366,35.8543277625343
620,87.15453495646976,35.91668745323023
621,87.1899727763594,36.01396857071589
622,87.2249675255364,36.02893489648291
623,87.25675484740074,36.13868795210776
624,87.28880394380238,36.288351209778
625,87.31797684343913,36.30581192317286
626,87.35453721780047,36.32327263656772
627,87.3888235425797,36.360688450985286
628,87.42522541264609,36.40309304065852
629,87.44298213572105,36.46295834372661
630,87.47866237181238,36.64754302818658
631,87.51485331015019,36.73484659516089
632,87.55102035729365,36.7423297580444
633,87.58250444544953,36.97680219506111
634,87.61787134920043,37.06660014966326
635,87.64452729924305,37.09902718882515
636,87.68033216456585,37.1963083063108
637,87.71591569375067,37.21376901970566
638,87.75149006892224,37.28860064854078
639,87.78544680268699,37.29358942379646
640,87.8057072322434,37.37590421551509
641,87.84122207526136,37.40833125467697
642,87.87320385506784,37.43826390621103
643,87.90858559486857,37.47318533300075
644,87.94384793460316,37.550511349463704
645,87.97882287246473,37.59541032676478
646,88.01383829027719,37.62284859067099
647,88.04807774771962,37.66026440508855
648,88.08257443446101,37.745073584435026
649,88.11671754807186,37.78498378648042
650,88.1468872495569,38.10177101521576
651,88.1814851078969,38.141681217261166
652,88.21604851072544,38.17161386879521
653,88.25002750407849,38.214018458468445
654,88.27067785891842,38.21900723372412
655,88.30498107362136,38.348715390371666
656,88.33920314129753,38.39860314292841
657,88.37330565248463,38.53330007483163
658,88.4073296796748,38.58568221501621
659,88.44128097917215,38.63058119231729
660,88.4751093891136,38.7852332252432
661,88.50863929459038,38.88750311798454
662,88.5420599752501,39.02469443751559
663,88.5754204005581,39.084559740583686
664,88.60869296125246,39.17435769518583
665,88.61992475938186,39.184335245697184
666,88.65276028104908,39.26166126216014
667,88.68553678568718,39.31404340234472
668,88.71566371103756,39.38887503117984
669,88.74740630725101,39.41880768271389
670,88.77977641551425,39.43377400848092
671,88.81183953349048,39.48865053629334
672,88.84233254156972,39.55599900224495
673,88.87427606647101,39.58343726615116
674,88.90568710717778,39.64579695684709
675,88.93760133093225,39.66575205786979
676,88.96890522921625,39.82539286605139
677,88.99938749797617,39.887752556747316
678,89.03121856982504,39.93265153404839
679,89.05020279027804,39.995011224744324
680,89.08195571290167,40.03492142678972
681,89.11364704303159,40.04988775255674
682,89.14527278570844,40.07732601646296
683,89.1767978288591,40.11474183088052
684,89.20826816263776,40.13469693190322
685,89.23970793048986,40.14716887004241
686,89.27111235721712,40.19955101022699
687,89.30251053484635,40.27438263906211
688,89.33311688183814,40.42155150910452
689,89.36443544730037,40.48889997505613
690,89.39562548097432,40.53878772761287
691,89.42672221751457,40.568720379146924
692,89.45781555090616,40.61112496882016
693,89.48546197699308,40.69842853579446
694,89.5159906458251,40.718383636817165
695,89.54680325050627,40.80069842853579
696,89.57630178102679,40.81067597904715
697,89.60596150934718,40.83063108006984
698,89.63584504507047,40.89299077076578
699,89.66574277761731,40.92042903467199
700,89.67652703346116,40.9478672985782
701,89.70688264348988,41.027687702669
702,89.73719153988988,41.10251933150412
703,89.76731688942128,41.16737340982789
704,89.79739895261969,41.28460962833624
705,89.82668346556113,41.31953105512597
706,89.85673491472637,41.48665502619107
707,89.88603767898918,41.5091045148416
708,89.91601632279807,41.62135195809429
709,89.9459918751195,41.703666749812925
710,89.97594344423891,41.75106011474183
711,90.00564790956308,41.80593664255425
712,90.03532354283148,41.84335245697181
713,90.06497933880115,41.89074582190072
714,90.08423726562694,41.91319531055126
715,90.11323882583899,41.94562234971315
716,90.14280398497024,41.95809428785233
717,90.17236379410207,42.02045397854827
718,90.20191311393457,42.100274382639064
719,90.22961131268029,42.14517335994014
720,90.25910736920133,42.22748815165877
721,90.28383925143278,42.33474681965577
722,90.31325711488672,42.43701671239711
723,90.34252778920273,42.51933150411574
724,90.37151252234653,42.5367922175106
725,90.4004753674768,42.564230481416814
726,90.42943782428927,42.6166126216014
727,90.4563714342705,42.80868046894488
728,90.48517873237259,42.87852332252432
729,90.49862288872164,42.903467198802694
730,90.52723076819706,42.94088301322026
731,90.55531780681216,43.038164130705916
732,90.58321160621163,43.0705911698678
733,90.61163403359816,43.10301820902968
734,90.63999090778769,43.18034422549264
735,90.66824221856209,43.21277126465453
736,90.69644422391478,43.29009728111748
737,90.72118126500268,43.4447493140434
738,90.74119312253066,43.47218757794961
739,90.76925109763934,43.492142678972314
740,90.79730044734453,43.52706410576204
741,90.82516280040667,43.559491144923925
742,90.84193893363228,43.56946869543527
743,90.8692822808245,43.61436767273634
744,90.89661723445873,43.67922175106011
745,90.92391294459887,43.716637565477676
746,90.93977998484812,43.80394113245198
747,90.96714119380003,43.88376153654278
748,90.99445037315283,43.9386380643552
749,91.02180433811945,43.9985033674233
750,91.04914070390365,44.045896732352205
751,91.07575367898816,44.10825642304814
752,91.10301761696337,44.20803192816163
753,91.13026072017597,44.220503866300824
754,91.1575003456762,44.23547019206785
755,91.18470614739832,44.28535794462459
756,91.20816006881674,44.31030182090297
757,91.23532613841688,44.35769518583188
758,91.26247416454217,44.427538039411324
759,91.28961177551727,44.55724619605887
760,91.31670102685425,44.63457221252183
761,91.33417080425436,44.64704415066102
762,91.3604318055327,44.694437515589925
763,91.38693237765567,44.72686455475181
764,91.41387162033287,44.79670740833125
765,91.44075551047284,44.86904464953854
766,91.4673043955884,44.93140434023447
767,91.49363255462032,44.96383137939636
768,91.51985658464858,45.023696682464454
769,91.54606014342355,45.08356198553255
770,91.57149698533205,45.16837116487903
